Id,DateOfPrice,Value
id_1,03/12/2025 00:00:00,15.81
id_2,03/12/2025 00:00:00,15.76
id_0,03/13/2025 00:00:00,11.44
id_1,03/13/2025 00:00:00,15.71
id_2,03/13/2025 00:00:00,15.48
id_0,03/14/2025 00:00:00,11.36
id_1,03/14/2025 00:00:00,15.66
id_2,03/14/2025 00:00:00,15.53
id_0,03/17/2025 00:00:00,11.55
id_1,03/17/2025 00:00:00,15.54
id_2,03/17/2025 00:00:00,15.53
id_0,03/18/2025 00:00:00,11.54
id_1,03/18/2025 00:00:00,15.57
id_2,03/18/2025 00:00:00,15.67
id_0,03/19/2025 00:00:00,11.41
id_1,03/19/2025 00:00:00,15.63
id_2,03/19/2025 00:00:00,15.61
id_0,03/20/2025 00:00:00,11.43
id_1,03/20/2025 00:00:00,15.96
id_2,03/20/2025 00:00:00,15.13
id_0,03/21/2025 00:00:00,11.12
id_1,03/21/2025 00:00:00,16.08
id_2,03/21/2025 00:00:00,15.11
id_0,03/24/2025 00:00:00,11.09
id_1,03/24/2025 00:00:00,16.12
id_2,03/24/2025 00:00:00,15.09
id_0,03/25/2025 00:00:00,10.92
id_1,03/25/2025 00:00:00,16.31
id_2,03/25/2025 00:00:00,15.44
id_0,03/26/2025 00:00:00,10.62
id_1,03/26/2025 00:00:00,16.21
id_2,03/26/2025 00:00:00,15.42
id_0,03/27/2025 00:00:00,10.57
id_1,03/27/2025 00:00:00,16.26
id_2,03/27/2025 00:00:00,15.46
id_0,03/28/2025 00:00:00,10.7
id_1,03/28/2025 00:00:00,16.4
id_2,03/28/2025 00:00:00,15.51
id_0,03/31/2025 00:00:00,10.92
id_1,03/31/2025 00:00:00,16.47
id_2,03/31/2025 00:00:00,15.53
id_0,04/01/2025 00:00:00,11.17
id_1,04/01/2025 00:00:00,16.24
id_2,04/01/2025 00:00:00,15.69
id_0,04/02/2025 00:00:00,11.1
id_1,04/02/2025 00:00:00,16.17
id_2,04/02/2025 00:00:00,16.12
id_0,04/03/2025 00:00:00,11.08
id_1,04/03/2025 00:00:00,15.9
id_2,04/03/2025 00:00:00,16.45
id_0,04/04/2025 00:00:00,11.29
id_1,04/04/2025 00:00:00,15.86
id_2,04/04/2025 00:00:00,16.6
id_0,04/07/2025 00:00:00,11.02
id_1,04/07/2025 00:00:00,15.96
id_2,04/07/2025 00:00:00,16.69
id_0,04/08/2025 00:00:00,11.32
id_1,04/08/2025 00:00:00,15.88
id_2,04/08/2025 00:00:00,16.38
id_0,04/09/2025 00:00:00,12.01
id_1,04/09/2025 00:00:00,16
id_2,04/09/2025 00:00:00,16.58
id_0,04/10/2025 00:00:00,12.18
id_1,04/10/2025 00:00:00,16.08
id_2,04/10/2025 00:00:00,16.88
id_0,04/11/2025 00:00:00,12.06
id_1,04/11/2025 00:00:00,16.1
id_2,04/11/2025 00:00:00,16.89
id_0,04/14/2025 00:00:00,11.94
id_1,04/14/2025 00:00:00,16.3
id_2,04/14/2025 00:00:00,16.64
id_0,04/15/2025 00:00:00,11.56
id_1,04/15/2025 00:00:00,16.51
id_2,04/15/2025 00:00:00,16.53
id_0,04/16/2025 00:00:00,11.62
id_1,04/16/2025 00:00:00,16.43
id_2,04/16/2025 00:00:00,16.45
id_0,04/17/2025 00:00:00,11.37
id_1,04/17/2025 00:00:00,16.3
id_2,04/17/2025 00:00:00,16.09
id_0,04/22/2025 00:00:00,11.24
id_1,04/22/2025 00:00:00,16.18
id_2,04/22/2025 00:00:00,15.9
id_0,04/23/2025 00:00:00,11.19
id_1,04/23/2025 00:00:00,16.31
id_2,04/23/2025 00:00:00,16.1
id_0,04/24/2025 00:00:00,11.42
id_1,04/24/2025 00:00:00,16.25
id_2,04/24/2025 00:00:00,16.39
id_0,04/25/2025 00:00:00,11.17
id_1,04/25/2025 00:00:00,16.28
id_2,04/25/2025 00:00:00,16.33
id_0,04/28/2025 00:00:00,11.35
id_1,04/28/2025 00:00:00,16.12
id_2,04/28/2025 00:00:00,16.31
id_0,04/29/2025 00:00:00,11.33
id_1,04/29/2025 00:00:00,16.19
id_2,04/29/2025 00:00:00,16.53
id_0,04/30/2025 00:00:00,11.21
id_1,04/30/2025 00:00:00,16.34
id_2,04/30/2025 00:00:00,16.57
id_0,05/01/2025 00:00:00,10.89
id_1,05/01/2025 00:00:00,16.48
id_2,05/01/2025 00:00:00,16.52
id_0,05/02/2025 00:00:00,10.96
id_1,05/02/2025 00:00:00,16.17
id_2,05/02/2025 00:00:00,16.43
id_0,05/05/2025 00:00:00,11.26
id_1,05/05/2025 00:00:00,16.18
id_2,05/05/2025 00:00:00,16.08
id_0,05/06/2025 00:00:00,11.36
id_1,05/06/2025 00:00:00,16.33
id_2,05/06/2025 00:00:00,15.82
id_0,05/07/2025 00:00:00,11.65
id_1,05/07/2025 00:00:00,16.19
id_2,05/07/2025 00:00:00,15.73
id_0,05/08/2025 00:00:00,11.65
id_1,05/08/2025 00:00:00,16.35
id_2,05/08/2025 00:00:00,15.84
id_0,05/09/2025 00:00:00,11.64
id_1,05/09/2025 00:00:00,16.3
id_2,05/09/2025 00:00:00,15.99
id_0,05/12/2025 00:00:00,11.87
id_1,05/12/2025 00:00:00,16.2
id_2,05/12/2025 00:00:00,15.81
id_0,05/13/2025 00:00:00,11.91
id_1,05/13/2025 00:00:00,16.2
id_2,05/13/2025 00:00:00,16.26
id_0,05/14/2025 00:00:00,11.65
id_1,05/14/2025 00:00:00,16.33
id_2,05/14/2025 00:00:00,16.42
id_0,05/15/2025 00:00:00,11.87
id_1,05/15/2025 00:00:00,16.25
id_2,05/15/2025 00:00:00,16.63
id_0,05/16/2025 00:00:00,11.95
id_1,05/16/2025 00:00:00,16.05
id_2,05/16/2025 00:00:00,16.37
id_0,05/19/2025 00:00:00,11.74
id_1,05/19/2025 00:00:00,15.91
id_2,05/19/2025 00:00:00,16.38
id_0,05/20/2025 00:00:00,11.93
id_1,05/20/2025 00:00:00,15.74
id_2,05/20/2025 00:00:00,16.19
id_0,05/21/2025 00:00:00,11.6
id_1,05/21/2025 00:00:00,15.87
id_2,05/21/2025 00:00:00,16.21
id_0,05/22/2025 00:00:00,11.54
id_1,05/22/2025 00:00:00,15.83
id_2,05/22/2025 00:00:00,16.25
id_0,05/23/2025 00:00:00,11.42
id_1,05/23/2025 00:00:00,15.78
id_2,05/23/2025 00:00:00,16.57
id_0,05/26/2025 00:00:00,11.2
id_1,05/26/2025 00:00:00,15.9
id_2,05/26/2025 00:00:00,16.61
id_0,05/27/2025 00:00:00,10.81
id_1,05/27/2025 00:00:00,16.18
id_2,05/27/2025 00:00:00,16.45
id_0,05/28/2025 00:00:00,10.88
id_1,05/28/2025 00:00:00,16.21
id_2,05/28/2025 00:00:00,16.15
id_0,05/29/2025 00:00:00,10.67
id_1,05/29/2025 00:00:00,16.37
id_2,05/29/2025 00:00:00,16.05
id_0,05/30/2025 00:00:00,10.86
id_1,05/30/2025 00:00:00,16.26
id_2,05/30/2025 00:00:00,16.01
id_0,06/02/2025 00:00:00,11.22
id_1,06/02/2025 00:00:00,16.32
id_2,06/02/2025 00:00:00,16.32
id_0,06/03/2025 00:00:00,10.66
id_1,06/03/2025 00:00:00,16.6
id_2,06/03/2025 00:00:00,16.45
id_0,06/04/2025 00:00:00,10.65
id_1,06/04/2025 00:00:00,16.63
id_2,06/04/2025 00:00:00,16.58
id_0,06/05/2025 00:00:00,10.81
id_1,06/05/2025 00:00:00,16.63
id_2,06/05/2025 00:00:00,16.38
id_0,06/06/2025 00:00:00,10.78
id_1,06/06/2025 00:00:00,16.58
id_2,06/06/2025 00:00:00,16.45
id_0,06/09/2025 00:00:00,11.05
id_1,06/09/2025 00:00:00,16.58
id_2,06/09/2025 00:00:00,16.47
id_0,06/10/2025 00:00:00,11.16
id_1,06/10/2025 00:00:00,16.67
id_2,06/10/2025 00:00:00,16.54
id_0,06/11/2025 00:00:00,10.95
id_1,06/11/2025 00:00:00,16.75
id_2,06/11/2025 00:00:00,16.69
id_0,06/12/2025 00:00:00,11.28
id_1,06/12/2025 00:00:00,16.81
id_2,06/12/2025 00:00:00,16.7
id_0,06/13/2025 00:00:00,11.22
id_1,06/13/2025 00:00:00,16.76
id_2,06/13/2025 00:00:00,16.88
id_0,06/16/2025 00:00:00,10.91
id_1,06/16/2025 00:00:00,16.84
id_2,06/16/2025 00:00:00,16.8
id_0,06/17/2025 00:00:00,10.79
id_1,06/17/2025 00:00:00,16.87
id_2,06/17/2025 00:00:00,17.06
id_0,06/18/2025 00:00:00,10.9
id_1,06/18/2025 00:00:00,16.8
id_2,06/18/2025 00:00:00,17.09
id_0,06/19/2025 00:00:00,10.67
id_1,06/19/2025 00:00:00,16.85
id_2,06/19/2025 00:00:00,16.93
id_0,06/20/2025 00:00:00,10.42
id_1,06/20/2025 00:00:00,17.03
id_2,06/20/2025 00:00:00,17.29
id_0,06/23/2025 00:00:00,10.33
id_1,06/23/2025 00:00:00,17
id_2,06/23/2025 00:00:00,17.49
id_0,06/24/2025 00:00:00,10.04
id_1,06/24/2025 00:00:00,16.87
id_2,06/24/2025 00:00:00,17.46
id_0,06/25/2025 00:00:00,10.05
id_1,06/25/2025 00:00:00,16.84
id_2,06/25/2025 00:00:00,17.69
id_0,06/26/2025 00:00:00,9.93
id_1,06/26/2025 00:00:00,17.14
id_2,06/26/2025 00:00:00,17.43
id_0,06/27/2025 00:00:00,9.99
id_1,06/27/2025 00:00:00,17.1
id_2,06/27/2025 00:00:00,17.42
id_0,06/30/2025 00:00:00,9.85
id_1,06/30/2025 00:00:00,16.98
id_2,06/30/2025 00:00:00,17.63
id_0,07/01/2025 00:00:00,9.37
id_1,07/01/2025 00:00:00,16.76
id_2,07/01/2025 00:00:00,18.02
id_0,07/02/2025 00:00:00,9.63
id_1,07/02/2025 00:00:00,16.79
id_2,07/02/2025 00:00:00,17.84
id_0,07/03/2025 00:00:00,9.51
id_1,07/03/2025 00:00:00,16.79
id_2,07/03/2025 00:00:00,17.74
id_0,07/04/2025 00:00:00,9.7
id_1,07/04/2025 00:00:00,17.08
id_2,07/04/2025 00:00:00,17.95
id_0,07/07/2025 00:00:00,9.55
id_1,07/07/2025 00:00:00,17.18
id_2,07/07/2025 00:00:00,18.54
id_0,07/08/2025 00:00:00,9.35
id_1,07/08/2025 00:00:00,17.05
id_2,07/08/2025 00:00:00,18.68
id_0,07/09/2025 00:00:00,9.21
id_1,07/09/2025 00:00:00,16.93
id_2,07/09/2025 00:00:00,18.73
id_0,07/10/2025 00:00:00,8.97
id_1,07/10/2025 00:00:00,17.03
id_2,07/10/2025 00:00:00,18.69
id_0,07/11/2025 00:00:00,8.95
id_1,07/11/2025 00:00:00,17.15
id_2,07/11/2025 00:00:00,18.62
id_0,07/14/2025 00:00:00,8.91
id_1,07/14/2025 00:00:00,17.04
id_2,07/14/2025 00:00:00,18.42
id_0,07/15/2025 00:00:00,8.71
id_1,07/15/2025 00:00:00,17.23
id_2,07/15/2025 00:00:00,18.76
id_0,07/16/2025 00:00:00,8.86
id_1,07/16/2025 00:00:00,17.21
id_2,07/16/2025 00:00:00,18.8
id_0,07/17/2025 00:00:00,8.73
id_1,07/17/2025 00:00:00,17.33
id_2,07/17/2025 00:00:00,18.81
id_0,07/18/2025 00:00:00,8.62
id_1,07/18/2025 00:00:00,17.41
id_2,07/18/2025 00:00:00,18.62
id_0,07/21/2025 00:00:00,8.5
id_1,07/21/2025 00:00:00,17.22
id_2,07/21/2025 00:00:00,18.53
id_0,07/22/2025 00:00:00,8.4
id_1,07/22/2025 00:00:00,17.47
id_2,07/22/2025 00:00:00,18.36
id_0,07/23/2025 00:00:00,8.69
id_1,07/23/2025 00:00:00,17.6
id_2,07/23/2025 00:00:00,18.17
id_0,07/24/2025 00:00:00,8.51
id_1,07/24/2025 00:00:00,17.61
id_2,07/24/2025 00:00:00,18.47
id_0,07/25/2025 00:00:00,8.62
id_1,07/25/2025 00:00:00,17.51
id_2,07/25/2025 00:00:00,18.45
id_0,07/28/2025 00:00:00,8.68
id_1,07/28/2025 00:00:00,17.64
id_2,07/28/2025 00:00:00,18.45
id_0,07/29/2025 00:00:00,8.75
id_1,07/29/2025 00:00:00,17.76
id_2,07/29/2025 00:00:00,18.34
id_0,07/30/2025 00:00:00,8.61
id_1,07/30/2025 00:00:00,17.88
id_2,07/30/2025 00:00:00,18.47
id_0,07/31/2025 00:00:00,8.49
id_1,07/31/2025 00:00:00,17.93
id_2,07/31/2025 00:00:00,18.34
id_0,08/01/2025 00:00:00,8.41
id_1,08/01/2025 00:00:00,17.87
id_2,08/01/2025 00:00:00,18.41
id_0,08/04/2025 00:00:00,8.11
id_1,08/04/2025 00:00:00,17.81
id_2,08/04/2025 00:00:00,18.1
id_0,08/05/2025 00:00:00,7.9
id_1,08/05/2025 00:00:00,17.98
id_2,08/05/2025 00:00:00,17.98
id_0,08/06/2025 00:00:00,7.88
id_1,08/06/2025 00:00:00,17.89
id_2,08/06/2025 00:00:00,18.07
