Id,DateOfPrice,Value
id_0,05/07/2025 00:00:00,18.84
id_1,05/07/2025 00:00:00,13.08
id_2,05/07/2025 00:00:00,21.86
id_3,05/07/2025 00:00:00,19.41
id_4,05/07/2025 00:00:00,16.08
id_0,05/08/2025 00:00:00,18.58
id_1,05/08/2025 00:00:00,13.05
id_2,05/08/2025 00:00:00,21.9
id_3,05/08/2025 00:00:00,19.07
id_4,05/08/2025 00:00:00,16.15
id_0,05/09/2025 00:00:00,18.63
id_1,05/09/2025 00:00:00,13.16
id_2,05/09/2025 00:00:00,21.3
id_3,05/09/2025 00:00:00,19.48
id_4,05/09/2025 00:00:00,16.57
id_0,05/12/2025 00:00:00,18.6
id_1,05/12/2025 00:00:00,13.23
id_2,05/12/2025 00:00:00,21.67
id_3,05/12/2025 00:00:00,20.13
id_4,05/12/2025 00:00:00,16.3
id_0,05/13/2025 00:00:00,19.2
id_1,05/13/2025 00:00:00,13.2
id_2,05/13/2025 00:00:00,21.58
id_3,05/13/2025 00:00:00,19.73
id_4,05/13/2025 00:00:00,16.26
id_0,05/14/2025 00:00:00,19.12
id_1,05/14/2025 00:00:00,13.31
id_2,05/14/2025 00:00:00,20.95
id_3,05/14/2025 00:00:00,19.41
id_4,05/14/2025 00:00:00,16.65
id_0,05/15/2025 00:00:00,18.8
id_1,05/15/2025 00:00:00,13.15
id_2,05/15/2025 00:00:00,21.02
id_3,05/15/2025 00:00:00,19.32
id_4,05/15/2025 00:00:00,16.47
id_0,05/16/2025 00:00:00,19.11
id_1,05/16/2025 00:00:00,13.22
id_2,05/16/2025 00:00:00,20.95
id_3,05/16/2025 00:00:00,19.33
id_4,05/16/2025 00:00:00,16.85
id_0,05/19/2025 00:00:00,18.89
id_1,05/19/2025 00:00:00,13.2
id_2,05/19/2025 00:00:00,20.9
id_3,05/19/2025 00:00:00,19.03
id_4,05/19/2025 00:00:00,17.23
id_0,05/20/2025 00:00:00,18.56
id_1,05/20/2025 00:00:00,13.28
id_2,05/20/2025 00:00:00,20.91
id_3,05/20/2025 00:00:00,19.67
id_4,05/20/2025 00:00:00,17.17
id_0,05/21/2025 00:00:00,18.35
id_1,05/21/2025 00:00:00,13.19
id_2,05/21/2025 00:00:00,20.66
id_3,05/21/2025 00:00:00,20.73
id_4,05/21/2025 00:00:00,17.04
id_0,05/22/2025 00:00:00,18.25
id_1,05/22/2025 00:00:00,13.38
id_2,05/22/2025 00:00:00,20.9
id_3,05/22/2025 00:00:00,20.62
id_4,05/22/2025 00:00:00,16.68
id_0,05/23/2025 00:00:00,18.32
id_1,05/23/2025 00:00:00,13.47
id_2,05/23/2025 00:00:00,21.22
id_3,05/23/2025 00:00:00,20.77
id_4,05/23/2025 00:00:00,17.04
id_0,05/26/2025 00:00:00,18.34
id_1,05/26/2025 00:00:00,13.54
id_2,05/26/2025 00:00:00,20.28
id_3,05/26/2025 00:00:00,20.88
id_4,05/26/2025 00:00:00,17.32
id_0,05/27/2025 00:00:00,18.45
id_1,05/27/2025 00:00:00,13.44
id_2,05/27/2025 00:00:00,20.38
id_3,05/27/2025 00:00:00,21.07
id_4,05/27/2025 00:00:00,17.43
id_0,05/28/2025 00:00:00,18.02
id_1,05/28/2025 00:00:00,13.77
id_2,05/28/2025 00:00:00,20.51
id_3,05/28/2025 00:00:00,20.72
id_4,05/28/2025 00:00:00,17.12
id_0,05/29/2025 00:00:00,17.75
id_1,05/29/2025 00:00:00,13.77
id_2,05/29/2025 00:00:00,20.71
id_3,05/29/2025 00:00:00,20.35
id_4,05/29/2025 00:00:00,16.8
id_0,05/30/2025 00:00:00,17.14
id_1,05/30/2025 00:00:00,13.48
id_2,05/30/2025 00:00:00,21.32
id_3,05/30/2025 00:00:00,19.8
id_4,05/30/2025 00:00:00,16.83
id_0,06/02/2025 00:00:00,17.08
id_1,06/02/2025 00:00:00,13.65
id_2,06/02/2025 00:00:00,22.72
id_3,06/02/2025 00:00:00,19.95
id_4,06/02/2025 00:00:00,16.69
id_0,06/03/2025 00:00:00,17.24
id_1,06/03/2025 00:00:00,13.49
id_2,06/03/2025 00:00:00,22.43
id_3,06/03/2025 00:00:00,19.68
id_4,06/03/2025 00:00:00,17.21
id_0,06/04/2025 00:00:00,17.34
id_1,06/04/2025 00:00:00,13.51
id_2,06/04/2025 00:00:00,22.79
id_3,06/04/2025 00:00:00,20.05
id_4,06/04/2025 00:00:00,17.42
id_0,06/05/2025 00:00:00,16.89
id_1,06/05/2025 00:00:00,13.48
id_2,06/05/2025 00:00:00,22.43
id_3,06/05/2025 00:00:00,19.59
id_4,06/05/2025 00:00:00,17.02
id_0,06/06/2025 00:00:00,16.78
id_1,06/06/2025 00:00:00,13.9
id_2,06/06/2025 00:00:00,22.53
id_3,06/06/2025 00:00:00,19.23
id_4,06/06/2025 00:00:00,17.03
id_0,06/09/2025 00:00:00,16.79
id_1,06/09/2025 00:00:00,14.04
id_2,06/09/2025 00:00:00,21.94
id_3,06/09/2025 00:00:00,20.09
id_4,06/09/2025 00:00:00,16.66
id_0,06/10/2025 00:00:00,16.76
id_1,06/10/2025 00:00:00,14.23
id_2,06/10/2025 00:00:00,21.68
id_3,06/10/2025 00:00:00,19.8
id_4,06/10/2025 00:00:00,17.01
id_0,06/11/2025 00:00:00,16.5
id_1,06/11/2025 00:00:00,14.24
id_2,06/11/2025 00:00:00,21.95
id_3,06/11/2025 00:00:00,20.06
id_4,06/11/2025 00:00:00,16.9
id_0,06/12/2025 00:00:00,16.23
id_1,06/12/2025 00:00:00,14.24
id_2,06/12/2025 00:00:00,23.55
id_3,06/12/2025 00:00:00,21.16
id_4,06/12/2025 00:00:00,17.16
id_0,06/13/2025 00:00:00,16.23
id_1,06/13/2025 00:00:00,14.45
id_2,06/13/2025 00:00:00,22.48
id_3,06/13/2025 00:00:00,21.52
id_4,06/13/2025 00:00:00,17.46
id_0,06/16/2025 00:00:00,16.25
id_1,06/16/2025 00:00:00,14.49
id_2,06/16/2025 00:00:00,22.19
id_3,06/16/2025 00:00:00,21.17
id_4,06/16/2025 00:00:00,17.63
id_0,06/17/2025 00:00:00,16.35
id_1,06/17/2025 00:00:00,14.66
id_2,06/17/2025 00:00:00,22.13
id_3,06/17/2025 00:00:00,20.82
id_4,06/17/2025 00:00:00,16.94
id_0,06/18/2025 00:00:00,16.65
id_1,06/18/2025 00:00:00,14.55
id_2,06/18/2025 00:00:00,22.07
id_3,06/18/2025 00:00:00,20.56
id_4,06/18/2025 00:00:00,16.5
id_0,06/19/2025 00:00:00,16.96
id_1,06/19/2025 00:00:00,14.69
id_2,06/19/2025 00:00:00,21.75
id_3,06/19/2025 00:00:00,21.22
id_4,06/19/2025 00:00:00,16.88
id_0,06/20/2025 00:00:00,17.09
id_1,06/20/2025 00:00:00,14.61
id_2,06/20/2025 00:00:00,22.3
id_3,06/20/2025 00:00:00,21.5
id_4,06/20/2025 00:00:00,16.92
id_0,06/23/2025 00:00:00,17.17
id_1,06/23/2025 00:00:00,14.6
id_2,06/23/2025 00:00:00,21.99
id_3,06/23/2025 00:00:00,21.58
id_4,06/23/2025 00:00:00,16.85
id_0,06/24/2025 00:00:00,17.17
id_1,06/24/2025 00:00:00,14.69
id_2,06/24/2025 00:00:00,22.58
id_3,06/24/2025 00:00:00,21.43
id_4,06/24/2025 00:00:00,16.24
id_0,06/25/2025 00:00:00,17.32
id_1,06/25/2025 00:00:00,14.53
id_2,06/25/2025 00:00:00,22.47
id_3,06/25/2025 00:00:00,20.76
id_4,06/25/2025 00:00:00,16.26
id_0,06/26/2025 00:00:00,17.65
id_1,06/26/2025 00:00:00,14.68
id_2,06/26/2025 00:00:00,22.1
id_3,06/26/2025 00:00:00,20.46
id_4,06/26/2025 00:00:00,16.98
id_0,06/27/2025 00:00:00,17.33
id_1,06/27/2025 00:00:00,14.74
id_2,06/27/2025 00:00:00,21.8
id_3,06/27/2025 00:00:00,20.96
id_4,06/27/2025 00:00:00,17.57
id_0,06/30/2025 00:00:00,17.31
id_1,06/30/2025 00:00:00,14.77
id_2,06/30/2025 00:00:00,21.07
id_3,06/30/2025 00:00:00,20.87
id_4,06/30/2025 00:00:00,17.26
id_0,07/01/2025 00:00:00,17.22
id_1,07/01/2025 00:00:00,14.98
id_2,07/01/2025 00:00:00,20.61
id_3,07/01/2025 00:00:00,20.73
id_4,07/01/2025 00:00:00,17.29
id_0,07/02/2025 00:00:00,17.11
id_1,07/02/2025 00:00:00,14.92
id_2,07/02/2025 00:00:00,20.37
id_3,07/02/2025 00:00:00,20.56
id_4,07/02/2025 00:00:00,17
id_0,07/03/2025 00:00:00,17.27
id_1,07/03/2025 00:00:00,14.88
id_2,07/03/2025 00:00:00,20.7
id_3,07/03/2025 00:00:00,20.41
id_4,07/03/2025 00:00:00,16.42
id_0,07/04/2025 00:00:00,17.55
id_1,07/04/2025 00:00:00,14.97
id_2,07/04/2025 00:00:00,21.1
id_3,07/04/2025 00:00:00,20.22
id_4,07/04/2025 00:00:00,16.56
id_0,07/07/2025 00:00:00,17.98
id_1,07/07/2025 00:00:00,14.91
id_2,07/07/2025 00:00:00,20.93
id_3,07/07/2025 00:00:00,20.15
id_4,07/07/2025 00:00:00,16.79
id_0,07/08/2025 00:00:00,18.62
id_1,07/08/2025 00:00:00,15.02
id_2,07/08/2025 00:00:00,20.4
id_3,07/08/2025 00:00:00,20.8
id_4,07/08/2025 00:00:00,16.75
id_0,07/09/2025 00:00:00,18.64
id_1,07/09/2025 00:00:00,15.09
id_2,07/09/2025 00:00:00,20.5
id_3,07/09/2025 00:00:00,21.58
id_4,07/09/2025 00:00:00,16.88
id_0,07/10/2025 00:00:00,18.69
id_1,07/10/2025 00:00:00,15.28
id_2,07/10/2025 00:00:00,20.47
id_3,07/10/2025 00:00:00,21.93
id_4,07/10/2025 00:00:00,16.84
id_0,07/11/2025 00:00:00,18.33
id_1,07/11/2025 00:00:00,15.23
id_2,07/11/2025 00:00:00,20.6
id_3,07/11/2025 00:00:00,22.43
id_4,07/11/2025 00:00:00,17.33
id_0,07/14/2025 00:00:00,18.6
