Id,DateOfPrice,Value
id_4,01/27/2025 00:00:00,14.71
id_0,01/28/2025 00:00:00,16.6
id_1,01/28/2025 00:00:00,20.07
id_2,01/28/2025 00:00:00,15.94
id_3,01/28/2025 00:00:00,16.1
id_4,01/28/2025 00:00:00,14.84
id_0,01/29/2025 00:00:00,16.69
id_1,01/29/2025 00:00:00,20.02
id_2,01/29/2025 00:00:00,16
id_3,01/29/2025 00:00:00,15.45
id_4,01/29/2025 00:00:00,15.28
id_0,01/30/2025 00:00:00,16.54
id_1,01/30/2025 00:00:00,19.06
id_2,01/30/2025 00:00:00,16.27
id_3,01/30/2025 00:00:00,15.54
id_4,01/30/2025 00:00:00,15.45
id_0,01/31/2025 00:00:00,16.74
id_1,01/31/2025 00:00:00,19.5
id_2,01/31/2025 00:00:00,15.84
id_3,01/31/2025 00:00:00,15.51
id_4,01/31/2025 00:00:00,15.03
id_0,02/03/2025 00:00:00,16.65
id_1,02/03/2025 00:00:00,19.2
id_2,02/03/2025 00:00:00,15.95
id_3,02/03/2025 00:00:00,15.85
id_4,02/03/2025 00:00:00,15.36
id_0,02/04/2025 00:00:00,16.98
id_1,02/04/2025 00:00:00,19.4
id_2,02/04/2025 00:00:00,15.52
id_3,02/04/2025 00:00:00,15.51
id_4,02/04/2025 00:00:00,15.49
id_0,02/05/2025 00:00:00,16.85
id_1,02/05/2025 00:00:00,19.65
id_2,02/05/2025 00:00:00,15.59
id_3,02/05/2025 00:00:00,15
id_4,02/05/2025 00:00:00,15
id_0,02/06/2025 00:00:00,16.82
id_1,02/06/2025 00:00:00,19.63
id_2,02/06/2025 00:00:00,15.62
id_3,02/06/2025 00:00:00,15.58
id_4,02/06/2025 00:00:00,14.77
id_0,02/07/2025 00:00:00,17.08
id_1,02/07/2025 00:00:00,19.43
id_2,02/07/2025 00:00:00,15.06
id_3,02/07/2025 00:00:00,15.87
id_4,02/07/2025 00:00:00,15.03
id_0,02/10/2025 00:00:00,17.08
id_1,02/10/2025 00:00:00,18.68
id_2,02/10/2025 00:00:00,15.47
id_3,02/10/2025 00:00:00,16.27
id_4,02/10/2025 00:00:00,15.3
id_0,02/11/2025 00:00:00,17.11
id_1,02/11/2025 00:00:00,18.61
id_2,02/11/2025 00:00:00,15.51
id_3,02/11/2025 00:00:00,15.9
id_4,02/11/2025 00:00:00,15.3
id_0,02/12/2025 00:00:00,17.29
id_1,02/12/2025 00:00:00,18.2
id_2,02/12/2025 00:00:00,15.59
id_3,02/12/2025 00:00:00,16.11
id_4,02/12/2025 00:00:00,15.44
id_0,02/13/2025 00:00:00,17.28
id_1,02/13/2025 00:00:00,17.76
id_2,02/13/2025 00:00:00,15.91
id_3,02/13/2025 00:00:00,15.79
id_4,02/13/2025 00:00:00,15.5
id_0,02/14/2025 00:00:00,17.33
id_1,02/14/2025 00:00:00,17.44
id_2,02/14/2025 00:00:00,15.99
id_3,02/14/2025 00:00:00,16.54
id_4,02/14/2025 00:00:00,15.61
id_0,02/17/2025 00:00:00,17.42
id_1,02/17/2025 00:00:00,17.5
id_2,02/17/2025 00:00:00,15.76
id_3,02/17/2025 00:00:00,15.94
id_4,02/17/2025 00:00:00,15.88
id_0,02/18/2025 00:00:00,17.38
id_1,02/18/2025 00:00:00,17.3
id_2,02/18/2025 00:00:00,15.92
id_3,02/18/2025 00:00:00,15.68
id_4,02/18/2025 00:00:00,15.84
id_0,02/19/2025 00:00:00,17.37
id_1,02/19/2025 00:00:00,17.31
id_2,02/19/2025 00:00:00,15.95
id_3,02/19/2025 00:00:00,15.31
id_4,02/19/2025 00:00:00,16.3
id_0,02/20/2025 00:00:00,17.11
id_1,02/20/2025 00:00:00,16.96
id_2,02/20/2025 00:00:00,16.25
id_3,02/20/2025 00:00:00,15.33
id_4,02/20/2025 00:00:00,15.97
id_0,02/21/2025 00:00:00,17.14
id_1,02/21/2025 00:00:00,17.14
id_2,02/21/2025 00:00:00,16.38
id_3,02/21/2025 00:00:00,16.07
id_4,02/21/2025 00:00:00,15.99
id_0,02/24/2025 00:00:00,17.26
id_1,02/24/2025 00:00:00,17.43
id_2,02/24/2025 00:00:00,16.26
id_3,02/24/2025 00:00:00,16.1
id_4,02/24/2025 00:00:00,15.4
id_0,02/25/2025 00:00:00,17.31
id_1,02/25/2025 00:00:00,17.29
id_2,02/25/2025 00:00:00,15.99
id_3,02/25/2025 00:00:00,16.16
id_4,02/25/2025 00:00:00,15.49
id_0,02/26/2025 00:00:00,17.13
id_1,02/26/2025 00:00:00,17.11
id_2,02/26/2025 00:00:00,16.21
id_3,02/26/2025 00:00:00,16.86
id_4,02/26/2025 00:00:00,15.28
id_0,02/27/2025 00:00:00,17.16
id_1,02/27/2025 00:00:00,16.83
id_2,02/27/2025 00:00:00,16.11
id_3,02/27/2025 00:00:00,17.48
id_4,02/27/2025 00:00:00,15
id_0,02/28/2025 00:00:00,16.93
id_1,02/28/2025 00:00:00,16.95
id_2,02/28/2025 00:00:00,16.03
id_3,02/28/2025 00:00:00,17.64
id_4,02/28/2025 00:00:00,14.88
id_0,03/03/2025 00:00:00,16.9
id_1,03/03/2025 00:00:00,17.55
id_2,03/03/2025 00:00:00,15.88
id_3,03/03/2025 00:00:00,16.82
id_4,03/03/2025 00:00:00,14.11
id_0,03/04/2025 00:00:00,17.14
id_1,03/04/2025 00:00:00,17.92
id_2,03/04/2025 00:00:00,15.59
id_3,03/04/2025 00:00:00,16.21
id_4,03/04/2025 00:00:00,13.54
id_0,03/05/2025 00:00:00,16.54
id_1,03/05/2025 00:00:00,18.22
id_2,03/05/2025 00:00:00,15.74
id_3,03/05/2025 00:00:00,16.01
id_4,03/05/2025 00:00:00,12.87
id_0,03/06/2025 00:00:00,16.24
id_1,03/06/2025 00:00:00,18.23
id_2,03/06/2025 00:00:00,15.77
id_3,03/06/2025 00:00:00,16.2
id_4,03/06/2025 00:00:00,12.95
id_0,03/07/2025 00:00:00,16.31
id_1,03/07/2025 00:00:00,18.92
id_2,03/07/2025 00:00:00,15.52
id_3,03/07/2025 00:00:00,15.22
id_4,03/07/2025 00:00:00,12.91
id_0,03/10/2025 00:00:00,16.35
id_1,03/10/2025 00:00:00,18.92
id_2,03/10/2025 00:00:00,15.66
id_3,03/10/2025 00:00:00,15.42
id_4,03/10/2025 00:00:00,12.9
id_0,03/11/2025 00:00:00,16.46
id_1,03/11/2025 00:00:00,19.06
id_2,03/11/2025 00:00:00,16.03
id_3,03/11/2025 00:00:00,15.6
id_4,03/11/2025 00:00:00,12.6
id_0,03/12/2025 00:00:00,16.32
id_1,03/12/2025 00:00:00,18.85
id_2,03/12/2025 00:00:00,15.86
id_3,03/12/2025 00:00:00,15.46
id_4,03/12/2025 00:00:00,12.65
id_0,03/13/2025 00:00:00,16.36
id_1,03/13/2025 00:00:00,18.8
id_2,03/13/2025 00:00:00,15.86
id_3,03/13/2025 00:00:00,15.19
id_4,03/13/2025 00:00:00,12.6
id_0,03/14/2025 00:00:00,16.22
id_1,03/14/2025 00:00:00,19.74
id_2,03/14/2025 00:00:00,15.69
id_3,03/14/2025 00:00:00,15.49
id_4,03/14/2025 00:00:00,12.46
id_0,03/17/2025 00:00:00,16.2
id_1,03/17/2025 00:00:00,19.63
id_2,03/17/2025 00:00:00,15.48
id_3,03/17/2025 00:00:00,15.24
id_4,03/17/2025 00:00:00,12.82
id_0,03/18/2025 00:00:00,16.3
id_1,03/18/2025 00:00:00,19.85
id_2,03/18/2025 00:00:00,15.24
id_3,03/18/2025 00:00:00,15.46
id_4,03/18/2025 00:00:00,13.04
id_0,03/19/2025 00:00:00,16.4
id_1,03/19/2025 00:00:00,20.1
id_2,03/19/2025 00:00:00,15.44
id_3,03/19/2025 00:00:00,15.58
id_4,03/19/2025 00:00:00,12.4
id_0,03/20/2025 00:00:00,16.39
id_1,03/20/2025 00:00:00,20.16
id_2,03/20/2025 00:00:00,15.83
id_3,03/20/2025 00:00:00,15.11
id_4,03/20/2025 00:00:00,12.3
id_0,03/21/2025 00:00:00,16.42
id_1,03/21/2025 00:00:00,20.11
id_2,03/21/2025 00:00:00,16.03
id_3,03/21/2025 00:00:00,15.14
id_4,03/21/2025 00:00:00,12.55
id_0,03/24/2025 00:00:00,16.66
id_1,03/24/2025 00:00:00,20.28
id_2,03/24/2025 00:00:00,15.67
id_3,03/24/2025 00:00:00,15.78
id_4,03/24/2025 00:00:00,12.03
id_0,03/25/2025 00:00:00,17.04
id_1,03/25/2025 00:00:00,20.06
id_2,03/25/2025 00:00:00,15.56
id_3,03/25/2025 00:00:00,15.66
id_4,03/25/2025 00:00:00,11.73
id_0,03/26/2025 00:00:00,17.19
id_1,03/26/2025 00:00:00,20.02
id_2,03/26/2025 00:00:00,15.73
id_3,03/26/2025 00:00:00,15.48
id_4,03/26/2025 00:00:00,11.85
id_0,03/27/2025 00:00:00,17.24
id_1,03/27/2025 00:00:00,20.48
id_2,03/27/2025 00:00:00,15.84
id_3,03/27/2025 00:00:00,15.04
id_4,03/27/2025 00:00:00,11.28
id_0,03/28/2025 00:00:00,16.81
id_1,03/28/2025 00:00:00,20.53
id_2,03/28/2025 00:00:00,15.88
id_3,03/28/2025 00:00:00,14.91
id_4,03/28/2025 00:00:00,11.1
id_0,03/31/2025 00:00:00,16.97
id_1,03/31/2025 00:00:00,20.66
id_2,03/31/2025 00:00:00,16.01
id_3,03/31/2025 00:00:00,15.18
id_4,03/31/2025 00:00:00,10.96
id_0,04/01/2025 00:00:00,16.83
id_1,04/01/2025 00:00:00,20.16
id_2,04/01/2025 00:00:00,16.3
id_3,04/01/2025 00:00:00,14.52
id_4,04/01/2025 00:00:00,10.8
id_0,04/02/2025 00:00:00,16.49
id_1,04/02/2025 00:00:00,20.71
id_2,04/02/2025 00:00:00,16.39
id_3,04/02/2025 00:00:00,14.71
id_4,04/02/2025 00:00:00,10.89
id_0,04/03/2025 00:00:00,16.41
id_1,04/03/2025 00:00:00,19.6
id_2,04/03/2025 00:00:00,16.49
id_3,04/03/2025 00:00:00,14.81
id_4,04/03/2025 00:00:00,11.08
id_0,04/04/2025 00:00:00,16.44
id_1,04/04/2025 00:00:00,19.53
id_2,04/04/2025 00:00:00,16.07
id_3,04/04/2025 00:00:00,15.19
id_4,04/04/2025 00:00:00,11.18
id_0,04/07/2025 00:00:00,16.43
id_1,04/07/2025 00:00:00,19.25
id_2,04/07/2025 00:00:00,16.25
id_3,04/07/2025 00:00:00,15.2
id_4,04/07/2025 00:00:00,11.23
id_0,04/08/2025 00:00:00,16.53
id_1,04/08/2025 00:00:00,19.43
id_2,04/08/2025 00:00:00,16.21
id_3,04/08/2025 00:00:00,15.25
id_4,04/08/2025 00:00:00,11.05
id_0,04/09/2025 00:00:00,16.46
id_1,04/09/2025 00:00:00,20.16
id_2,04/09/2025 00:00:00,16.15
id_3,04/09/2025 00:00:00,14.17
id_4,04/09/2025 00:00:00,11.17
id_0,04/10/2025 00:00:00,16.48
id_1,04/10/2025 00:00:00,20.17
id_2,04/10/2025 00:00:00,16.36
id_3,04/10/2025 00:00:00,14.28
id_4,04/10/2025 00:00:00,10.46
id_0,04/11/2025 00:00:00,16.36
id_1,04/11/2025 00:00:00,20.22
id_2,04/11/2025 00:00:00,16.49
id_3,04/11/2025 00:00:00,14.45
id_4,04/11/2025 00:00:00,10.24
id_0,04/14/2025 00:00:00,15.93
id_1,04/14/2025 00:00:00,19.88
id_2,04/14/2025 00:00:00,16.7
id_3,04/14/2025 00:00:00,14.39
id_4,04/14/2025 00:00:00,10.21
id_0,04/15/2025 00:00:00,15.9
id_1,04/15/2025 00:00:00,19.71
id_2,04/15/2025 00:00:00,16.57
id_3,04/15/2025 00:00:00,14.5
id_4,04/15/2025 00:00:00,10.06
id_0,04/16/2025 00:00:00,15.91
id_1,04/16/2025 00:00:00,19.65
id_2,04/16/2025 00:00:00,16.02
id_3,04/16/2025 00:00:00,14.62
id_4,04/16/2025 00:00:00,9.97
id_0,04/17/2025 00:00:00,16.16
id_1,04/17/2025 00:00:00,19.85
id_2,04/17/2025 00:00:00,15.83
id_3,04/17/2025 00:00:00,14.05
id_4,04/17/2025 00:00:00,10.19
id_0,04/22/2025 00:00:00,16.33
id_1,04/22/2025 00:00:00,19.82
id_2,04/22/2025 00:00:00,16.03
id_3,04/22/2025 00:00:00,14.34
id_4,04/22/2025 00:00:00,9.84
id_0,04/23/2025 00:00:00,16
id_1,04/23/2025 00:00:00,19.31
id_2,04/23/2025 00:00:00,15.98
id_3,04/23/2025 00:00:00,14.75
id_4,04/23/2025 00:00:00,10.23
id_0,04/24/2025 00:00:00,16.28
id_1,04/24/2025 00:00:00,19.02
id_2,04/24/2025 00:00:00,16.02
id_3,04/24/2025 00:00:00,15.46
id_4,04/24/2025 00:00:00,10.05
id_0,04/25/2025 00:00:00,16.76
id_1,04/25/2025 00:00:00,19.29
id_2,04/25/2025 00:00:00,16.08
id_3,04/25/2025 00:00:00,14.45
id_4,04/25/2025 00:00:00,10.01
id_0,04/28/2025 00:00:00,16.8
id_1,04/28/2025 00:00:00,19.52
id_2,04/28/2025 00:00:00,16.2
id_3,04/28/2025 00:00:00,14.68
id_4,04/28/2025 00:00:00,9.93
id_0,04/29/2025 00:00:00,16.82
id_1,04/29/2025 00:00:00,20.08
id_2,04/29/2025 00:00:00,16.01
id_3,04/29/2025 00:00:00,15.02
id_4,04/29/2025 00:00:00,10.3
id_0,04/30/2025 00:00:00,17.07
id_1,04/30/2025 00:00:00,19.46
id_2,04/30/2025 00:00:00,15.91
id_3,04/30/2025 00:00:00,15.27
id_4,04/30/2025 00:00:00,10.43
id_0,05/01/2025 00:00:00,17.06
id_1,05/01/2025 00:00:00,19.79
id_2,05/01/2025 00:00:00,15.99
id_3,05/01/2025 00:00:00,15.18
id_4,05/01/2025 00:00:00,10.12
id_0,05/02/2025 00:00:00,16.92
id_1,05/02/2025 00:00:00,20
id_2,05/02/2025 00:00:00,15.82
id_3,05/02/2025 00:00:00,15.48
id_4,05/02/2025 00:00:00,10.52
id_0,05/05/2025 00:00:00,16.79
id_1,05/05/2025 00:00:00,20.49
id_2,05/05/2025 00:00:00,15.57
id_3,05/05/2025 00:00:00,15.68
id_4,05/05/2025 00:00:00,10.41
id_0,05/06/2025 00:00:00,16.64
id_1,05/06/2025 00:00:00,20.48
id_2,05/06/2025 00:00:00,15.38
id_3,05/06/2025 00:00:00,16.12
id_4,05/06/2025 00:00:00,10.32
