Id,DateOfPrice,Value
id_3,01/23/2025 00:00:00,16.82
id_0,01/24/2025 00:00:00,17.23
id_1,01/24/2025 00:00:00,19.98
id_2,01/24/2025 00:00:00,12.4
id_3,01/24/2025 00:00:00,17.01
id_0,01/27/2025 00:00:00,16.61
id_1,01/27/2025 00:00:00,20.2
id_2,01/27/2025 00:00:00,12.5
id_3,01/27/2025 00:00:00,16.92
id_0,01/28/2025 00:00:00,16.77
id_1,01/28/2025 00:00:00,20.3
id_2,01/28/2025 00:00:00,12.14
id_3,01/28/2025 00:00:00,16.63
id_0,01/29/2025 00:00:00,17.26
id_1,01/29/2025 00:00:00,20.56
id_2,01/29/2025 00:00:00,12.2
id_3,01/29/2025 00:00:00,16.66
id_0,01/30/2025 00:00:00,17.52
id_1,01/30/2025 00:00:00,20.78
id_2,01/30/2025 00:00:00,12.09
id_3,01/30/2025 00:00:00,16.57
id_0,01/31/2025 00:00:00,17.92
id_1,01/31/2025 00:00:00,21.09
id_2,01/31/2025 00:00:00,12.59
id_3,01/31/2025 00:00:00,16.68
id_0,02/03/2025 00:00:00,17.54
id_1,02/03/2025 00:00:00,21.8
id_2,02/03/2025 00:00:00,12.78
id_3,02/03/2025 00:00:00,16.62
id_0,02/04/2025 00:00:00,17.72
id_1,02/04/2025 00:00:00,22.26
id_2,02/04/2025 00:00:00,13
id_3,02/04/2025 00:00:00,16.36
id_0,02/05/2025 00:00:00,17.88
id_1,02/05/2025 00:00:00,22.6
id_2,02/05/2025 00:00:00,12.93
id_3,02/05/2025 00:00:00,16.31
id_0,02/06/2025 00:00:00,17.14
id_1,02/06/2025 00:00:00,22.08
id_2,02/06/2025 00:00:00,13.31
id_3,02/06/2025 00:00:00,16.61
id_0,02/07/2025 00:00:00,16.82
id_1,02/07/2025 00:00:00,22.39
id_2,02/07/2025 00:00:00,13.54
id_3,02/07/2025 00:00:00,16.37
id_0,02/10/2025 00:00:00,17.43
id_1,02/10/2025 00:00:00,22.92
id_2,02/10/2025 00:00:00,13.56
id_3,02/10/2025 00:00:00,16.04
id_0,02/11/2025 00:00:00,17.9
id_1,02/11/2025 00:00:00,22.58
id_2,02/11/2025 00:00:00,13.54
id_3,02/11/2025 00:00:00,16.21
id_0,02/12/2025 00:00:00,17.63
id_1,02/12/2025 00:00:00,22.3
id_2,02/12/2025 00:00:00,13.57
id_3,02/12/2025 00:00:00,16.1
id_0,02/13/2025 00:00:00,17.48
id_1,02/13/2025 00:00:00,23.07
id_2,02/13/2025 00:00:00,13.33
id_3,02/13/2025 00:00:00,15.62
id_0,02/14/2025 00:00:00,17.99
id_1,02/14/2025 00:00:00,22.84
id_2,02/14/2025 00:00:00,13.28
id_3,02/14/2025 00:00:00,15.72
id_0,02/17/2025 00:00:00,17.41
id_1,02/17/2025 00:00:00,22.69
id_2,02/17/2025 00:00:00,13.37
id_3,02/17/2025 00:00:00,15.69
id_0,02/18/2025 00:00:00,17.38
id_1,02/18/2025 00:00:00,22.94
id_2,02/18/2025 00:00:00,13.52
id_3,02/18/2025 00:00:00,15.64
id_0,02/19/2025 00:00:00,17.36
id_1,02/19/2025 00:00:00,23.13
id_2,02/19/2025 00:00:00,13.9
id_3,02/19/2025 00:00:00,15.66
id_0,02/20/2025 00:00:00,17.47
id_1,02/20/2025 00:00:00,23.99
id_2,02/20/2025 00:00:00,13.98
id_3,02/20/2025 00:00:00,15.7
id_0,02/21/2025 00:00:00,17
id_1,02/21/2025 00:00:00,23.87
id_2,02/21/2025 00:00:00,13.78
id_3,02/21/2025 00:00:00,15.59
id_0,02/24/2025 00:00:00,16.21
id_1,02/24/2025 00:00:00,24.01
id_2,02/24/2025 00:00:00,13.49
id_3,02/24/2025 00:00:00,15.61
id_0,02/25/2025 00:00:00,16.05
id_1,02/25/2025 00:00:00,24.26
id_2,02/25/2025 00:00:00,13.69
id_3,02/25/2025 00:00:00,15.32
id_0,02/26/2025 00:00:00,15.14
id_1,02/26/2025 00:00:00,25.08
id_2,02/26/2025 00:00:00,13.17
id_3,02/26/2025 00:00:00,15.47
id_0,02/27/2025 00:00:00,15.28
id_1,02/27/2025 00:00:00,25.36
id_2,02/27/2025 00:00:00,13.79
id_3,02/27/2025 00:00:00,15.3
id_0,02/28/2025 00:00:00,14.58
id_1,02/28/2025 00:00:00,25.26
id_2,02/28/2025 00:00:00,13.66
id_3,02/28/2025 00:00:00,14.92
id_0,03/03/2025 00:00:00,14.64
id_1,03/03/2025 00:00:00,24.96
id_2,03/03/2025 00:00:00,13.7
id_3,03/03/2025 00:00:00,15.03
id_0,03/04/2025 00:00:00,15.23
id_1,03/04/2025 00:00:00,24.84
id_2,03/04/2025 00:00:00,13.59
id_3,03/04/2025 00:00:00,15.26
id_0,03/05/2025 00:00:00,14.99
id_1,03/05/2025 00:00:00,24.35
id_2,03/05/2025 00:00:00,13.55
id_3,03/05/2025 00:00:00,14.92
id_0,03/06/2025 00:00:00,14.39
id_1,03/06/2025 00:00:00,24.45
id_2,03/06/2025 00:00:00,14.17
id_3,03/06/2025 00:00:00,15.25
id_0,03/07/2025 00:00:00,14.38
id_1,03/07/2025 00:00:00,25.04
id_2,03/07/2025 00:00:00,14.04
id_3,03/07/2025 00:00:00,15.1
id_0,03/10/2025 00:00:00,13.92
id_1,03/10/2025 00:00:00,25.52
id_2,03/10/2025 00:00:00,14.36
id_3,03/10/2025 00:00:00,15.12
id_0,03/11/2025 00:00:00,14.01
id_1,03/11/2025 00:00:00,25.23
id_2,03/11/2025 00:00:00,14.4
id_3,03/11/2025 00:00:00,15.17
id_0,03/12/2025 00:00:00,13.88
id_1,03/12/2025 00:00:00,25.34
id_2,03/12/2025 00:00:00,14.64
id_3,03/12/2025 00:00:00,15.33
id_0,03/13/2025 00:00:00,13.75
id_1,03/13/2025 00:00:00,24.71
id_2,03/13/2025 00:00:00,14.97
id_3,03/13/2025 00:00:00,15.36
id_0,03/14/2025 00:00:00,13.82
id_1,03/14/2025 00:00:00,24.46
id_2,03/14/2025 00:00:00,14.98
id_3,03/14/2025 00:00:00,15.3
id_0,03/17/2025 00:00:00,13.93
id_1,03/17/2025 00:00:00,25.83
id_2,03/17/2025 00:00:00,14.88
id_3,03/17/2025 00:00:00,14.77
id_0,03/18/2025 00:00:00,12.67
id_1,03/18/2025 00:00:00,25.37
id_2,03/18/2025 00:00:00,15.16
id_3,03/18/2025 00:00:00,14.78
id_0,03/19/2025 00:00:00,12.3
id_1,03/19/2025 00:00:00,26.01
id_2,03/19/2025 00:00:00,15.6
id_3,03/19/2025 00:00:00,14.97
id_0,03/20/2025 00:00:00,12.53
id_1,03/20/2025 00:00:00,25.56
id_2,03/20/2025 00:00:00,15.62
id_3,03/20/2025 00:00:00,14.94
id_0,03/21/2025 00:00:00,13.04
id_1,03/21/2025 00:00:00,24.89
id_2,03/21/2025 00:00:00,15.68
id_3,03/21/2025 00:00:00,15.18
id_0,03/24/2025 00:00:00,12.9
id_1,03/24/2025 00:00:00,24.66
id_2,03/24/2025 00:00:00,15.84
id_3,03/24/2025 00:00:00,14.87
id_0,03/25/2025 00:00:00,13.11
id_1,03/25/2025 00:00:00,24.19
id_2,03/25/2025 00:00:00,16.18
id_3,03/25/2025 00:00:00,14.93
id_0,03/26/2025 00:00:00,13.72
id_1,03/26/2025 00:00:00,24.4
id_2,03/26/2025 00:00:00,16.48
id_3,03/26/2025 00:00:00,15.58
id_0,03/27/2025 00:00:00,13.36
id_1,03/27/2025 00:00:00,23.57
id_2,03/27/2025 00:00:00,16.68
id_3,03/27/2025 00:00:00,16.05
id_0,03/28/2025 00:00:00,13.94
id_1,03/28/2025 00:00:00,23.74
id_2,03/28/2025 00:00:00,16.83
id_3,03/28/2025 00:00:00,16.13
id_0,03/31/2025 00:00:00,13.8
id_1,03/31/2025 00:00:00,24.2
id_2,03/31/2025 00:00:00,16.75
id_3,03/31/2025 00:00:00,15.89
id_0,04/01/2025 00:00:00,13.35
id_1,04/01/2025 00:00:00,23.72
id_2,04/01/2025 00:00:00,17.09
id_3,04/01/2025 00:00:00,15.86
id_0,04/02/2025 00:00:00,13.21
id_1,04/02/2025 00:00:00,23.37
id_2,04/02/2025 00:00:00,17.25
id_3,04/02/2025 00:00:00,15.81
id_0,04/03/2025 00:00:00,13.09
id_1,04/03/2025 00:00:00,23.1
id_2,04/03/2025 00:00:00,16.44
id_3,04/03/2025 00:00:00,15.96
id_0,04/04/2025 00:00:00,12.59
id_1,04/04/2025 00:00:00,22.77
id_2,04/04/2025 00:00:00,16.82
id_3,04/04/2025 00:00:00,16.22
id_0,04/07/2025 00:00:00,12.25
id_1,04/07/2025 00:00:00,23.18
id_2,04/07/2025 00:00:00,16.94
id_3,04/07/2025 00:00:00,16.4
id_0,04/08/2025 00:00:00,12.1
id_1,04/08/2025 00:00:00,23.78
id_2,04/08/2025 00:00:00,16.64
id_3,04/08/2025 00:00:00,16.47
id_0,04/09/2025 00:00:00,12.24
id_1,04/09/2025 00:00:00,23.57
id_2,04/09/2025 00:00:00,16.9
id_3,04/09/2025 00:00:00,17.01
id_0,04/10/2025 00:00:00,12.55
id_1,04/10/2025 00:00:00,24.11
id_2,04/10/2025 00:00:00,17.18
id_3,04/10/2025 00:00:00,17.14
id_0,04/11/2025 00:00:00,12.51
id_1,04/11/2025 00:00:00,23.46
id_2,04/11/2025 00:00:00,17.21
id_3,04/11/2025 00:00:00,16.96
id_0,04/14/2025 00:00:00,12.93
id_1,04/14/2025 00:00:00,24.38
id_2,04/14/2025 00:00:00,16.99
id_3,04/14/2025 00:00:00,17.11
id_0,04/15/2025 00:00:00,13.57
id_1,04/15/2025 00:00:00,24.46
id_2,04/15/2025 00:00:00,17.12
id_3,04/15/2025 00:00:00,16.95
id_0,04/16/2025 00:00:00,14.41
id_1,04/16/2025 00:00:00,24.12
id_2,04/16/2025 00:00:00,16.44
id_3,04/16/2025 00:00:00,17.03
id_0,04/17/2025 00:00:00,13.91
id_1,04/17/2025 00:00:00,23.08
id_2,04/17/2025 00:00:00,16.99
id_3,04/17/2025 00:00:00,17.69
id_0,04/22/2025 00:00:00,14.29
id_1,04/22/2025 00:00:00,23.75
id_2,04/22/2025 00:00:00,16.21
id_3,04/22/2025 00:00:00,17.44
id_0,04/23/2025 00:00:00,14.62
id_1,04/23/2025 00:00:00,23.83
id_2,04/23/2025 00:00:00,16.02
id_3,04/23/2025 00:00:00,16.59
id_0,04/24/2025 00:00:00,15.02
id_1,04/24/2025 00:00:00,23.91
id_2,04/24/2025 00:00:00,16.06
id_3,04/24/2025 00:00:00,16.36
id_0,04/25/2025 00:00:00,15
id_1,04/25/2025 00:00:00,23.93
id_2,04/25/2025 00:00:00,16.12
id_3,04/25/2025 00:00:00,16.15
id_0,04/28/2025 00:00:00,14.21
id_1,04/28/2025 00:00:00,24.51
id_2,04/28/2025 00:00:00,15.87
id_3,04/28/2025 00:00:00,16.23
id_0,04/29/2025 00:00:00,14.31
id_1,04/29/2025 00:00:00,24.62
id_2,04/29/2025 00:00:00,15.6
id_3,04/29/2025 00:00:00,16.6
id_0,04/30/2025 00:00:00,14.95
id_1,04/30/2025 00:00:00,25.71
id_2,04/30/2025 00:00:00,15.62
id_3,04/30/2025 00:00:00,16.36
id_0,05/01/2025 00:00:00,15.23
id_1,05/01/2025 00:00:00,25.91
id_2,05/01/2025 00:00:00,15.73
id_3,05/01/2025 00:00:00,16.24
id_0,05/02/2025 00:00:00,15.08
id_1,05/02/2025 00:00:00,25.55
id_2,05/02/2025 00:00:00,15.85
id_3,05/02/2025 00:00:00,16.49
id_0,05/05/2025 00:00:00,14.81
id_1,05/05/2025 00:00:00,25.03
id_2,05/05/2025 00:00:00,15.8
id_3,05/05/2025 00:00:00,16.42
id_0,05/06/2025 00:00:00,14.99
id_1,05/06/2025 00:00:00,24.38
id_2,05/06/2025 00:00:00,15.43
id_3,05/06/2025 00:00:00,17.3
id_0,05/07/2025 00:00:00,14.93
id_1,05/07/2025 00:00:00,24.09
id_2,05/07/2025 00:00:00,15.7
id_3,05/07/2025 00:00:00,17.87
id_0,05/08/2025 00:00:00,15.09
id_1,05/08/2025 00:00:00,23.34
id_2,05/08/2025 00:00:00,15.64
id_3,05/08/2025 00:00:00,17.66
id_0,05/09/2025 00:00:00,15.14
id_1,05/09/2025 00:00:00,22.92
id_2,05/09/2025 00:00:00,15.7
id_3,05/09/2025 00:00:00,17.33
id_0,05/12/2025 00:00:00,15.89
id_1,05/12/2025 00:00:00,22.86
id_2,05/12/2025 00:00:00,16.53
id_3,05/12/2025 00:00:00,17.23
id_0,05/13/2025 00:00:00,16.36
id_1,05/13/2025 00:00:00,23.26
id_2,05/13/2025 00:00:00,16.32
id_3,05/13/2025 00:00:00,17.64
id_0,05/14/2025 00:00:00,17.36
id_1,05/14/2025 00:00:00,22.51
id_2,05/14/2025 00:00:00,15.97
id_3,05/14/2025 00:00:00,17.57
id_0,05/15/2025 00:00:00,17.24
id_1,05/15/2025 00:00:00,23.08
id_2,05/15/2025 00:00:00,15.88
id_3,05/15/2025 00:00:00,17.07
id_0,05/16/2025 00:00:00,17.1
id_1,05/16/2025 00:00:00,22.39
id_2,05/16/2025 00:00:00,15.93
id_3,05/16/2025 00:00:00,16.77
id_0,05/19/2025 00:00:00,17.72
id_1,05/19/2025 00:00:00,22.38
id_2,05/19/2025 00:00:00,16.19
id_3,05/19/2025 00:00:00,16.46
id_0,05/20/2025 00:00:00,17.56
id_1,05/20/2025 00:00:00,23.03
id_2,05/20/2025 00:00:00,16.42
id_3,05/20/2025 00:00:00,16.8
id_0,05/21/2025 00:00:00,17.33
id_1,05/21/2025 00:00:00,23.28
id_2,05/21/2025 00:00:00,16.79
id_3,05/21/2025 00:00:00,16.87
id_0,05/22/2025 00:00:00,16.66
id_1,05/22/2025 00:00:00,23.19
id_2,05/22/2025 00:00:00,16.26
id_3,05/22/2025 00:00:00,16.99
id_0,05/23/2025 00:00:00,16.94
id_1,05/23/2025 00:00:00,22.54
id_2,05/23/2025 00:00:00,16.54
id_3,05/23/2025 00:00:00,17.05
id_0,05/26/2025 00:00:00,16.65
id_1,05/26/2025 00:00:00,22.34
id_2,05/26/2025 00:00:00,16.59
id_3,05/26/2025 00:00:00,16.8
id_0,05/27/2025 00:00:00,17.13
id_1,05/27/2025 00:00:00,22.1
id_2,05/27/2025 00:00:00,16.59
id_3,05/27/2025 00:00:00,17.44
id_0,05/28/2025 00:00:00,17.09
id_1,05/28/2025 00:00:00,22.43
id_2,05/28/2025 00:00:00,17.08
id_3,05/28/2025 00:00:00,17.3
id_0,05/29/2025 00:00:00,16.52
id_1,05/29/2025 00:00:00,22.25
id_2,05/29/2025 00:00:00,17.08
id_3,05/29/2025 00:00:00,17.3
id_0,05/30/2025 00:00:00,16.16
id_1,05/30/2025 00:00:00,22.09
id_2,05/30/2025 00:00:00,17.32
id_3,05/30/2025 00:00:00,17.41
id_0,06/02/2025 00:00:00,17
id_1,06/02/2025 00:00:00,21.77
id_2,06/02/2025 00:00:00,16.96
id_3,06/02/2025 00:00:00,17.04
id_0,06/03/2025 00:00:00,17.25
id_1,06/03/2025 00:00:00,22.38
id_2,06/03/2025 00:00:00,16.88
id_3,06/03/2025 00:00:00,16.98
id_0,06/04/2025 00:00:00,18.28
id_1,06/04/2025 00:00:00,22.53
id_2,06/04/2025 00:00:00,16.37
id_3,06/04/2025 00:00:00,16.54
id_0,06/05/2025 00:00:00,19.42
id_1,06/05/2025 00:00:00,22.12
id_2,06/05/2025 00:00:00,16.28
id_3,06/05/2025 00:00:00,16.89
id_0,06/06/2025 00:00:00,20.07
id_1,06/06/2025 00:00:00,22.36
id_2,06/06/2025 00:00:00,16.15
id_3,06/06/2025 00:00:00,16.83
id_0,06/09/2025 00:00:00,19.74
id_1,06/09/2025 00:00:00,22.2
id_2,06/09/2025 00:00:00,16.76
id_3,06/09/2025 00:00:00,17.17
id_0,06/10/2025 00:00:00,20.12
id_1,06/10/2025 00:00:00,21.22
id_2,06/10/2025 00:00:00,17.04
id_3,06/10/2025 00:00:00,17.1
id_0,06/11/2025 00:00:00,19.81
id_1,06/11/2025 00:00:00,21.35
id_2,06/11/2025 00:00:00,17.47
id_3,06/11/2025 00:00:00,17.68
id_0,06/12/2025 00:00:00,19.29
id_1,06/12/2025 00:00:00,20.44
id_2,06/12/2025 00:00:00,17.93
id_3,06/12/2025 00:00:00,17.56
id_0,06/13/2025 00:00:00,20.36
id_1,06/13/2025 00:00:00,20.59
id_2,06/13/2025 00:00:00,17.8
id_3,06/13/2025 00:00:00,17.52
id_0,06/16/2025 00:00:00,20.57
id_1,06/16/2025 00:00:00,20.82
id_2,06/16/2025 00:00:00,17.74
id_3,06/16/2025 00:00:00,17.6
id_0,06/17/2025 00:00:00,21
id_1,06/17/2025 00:00:00,20.27
id_2,06/17/2025 00:00:00,18.14
id_3,06/17/2025 00:00:00,17.82
id_0,06/18/2025 00:00:00,21.34
id_1,06/18/2025 00:00:00,21.07
id_2,06/18/2025 00:00:00,18.27
id_3,06/18/2025 00:00:00,18.16
id_0,06/19/2025 00:00:00,21.6
id_1,06/19/2025 00:00:00,21.32
id_2,06/19/2025 00:00:00,18.03
id_3,06/19/2025 00:00:00,18.17
id_0,06/20/2025 00:00:00,21.96
id_1,06/20/2025 00:00:00,21.52
id_2,06/20/2025 00:00:00,17.93
id_3,06/20/2025 00:00:00,17.97
id_0,06/23/2025 00:00:00,21.83
id_1,06/23/2025 00:00:00,20.84
id_2,06/23/2025 00:00:00,18.29
id_3,06/23/2025 00:00:00,17.63
id_0,06/24/2025 00:00:00,22.22
id_1,06/24/2025 00:00:00,21.02
id_2,06/24/2025 00:00:00,18.03
id_3,06/24/2025 00:00:00,17.45
id_0,06/25/2025 00:00:00,22.69
id_1,06/25/2025 00:00:00,21.27
id_2,06/25/2025 00:00:00,17.71
id_3,06/25/2025 00:00:00,17.54
id_0,06/26/2025 00:00:00,22.28
id_1,06/26/2025 00:00:00,20.95
id_2,06/26/2025 00:00:00,18.52
id_3,06/26/2025 00:00:00,17.73
id_0,06/27/2025 00:00:00,22.68
id_1,06/27/2025 00:00:00,20.86
id_2,06/27/2025 00:00:00,18.18
id_3,06/27/2025 00:00:00,17.72
id_0,06/30/2025 00:00:00,23.01
id_1,06/30/2025 00:00:00,21.01
id_2,06/30/2025 00:00:00,18.26
id_3,06/30/2025 00:00:00,17.76
id_0,07/01/2025 00:00:00,22.53
id_1,07/01/2025 00:00:00,21.38
id_2,07/01/2025 00:00:00,18.04
id_3,07/01/2025 00:00:00,17.47
id_0,07/02/2025 00:00:00,23.1
id_1,07/02/2025 00:00:00,21.86
id_2,07/02/2025 00:00:00,18.02
id_3,07/02/2025 00:00:00,16.99
id_0,07/03/2025 00:00:00,23.53
id_1,07/03/2025 00:00:00,21.92
id_2,07/03/2025 00:00:00,18.23
id_3,07/03/2025 00:00:00,16.55
id_0,07/04/2025 00:00:00,24.75
id_1,07/04/2025 00:00:00,21.57
id_2,07/04/2025 00:00:00,17.93
id_3,07/04/2025 00:00:00,16.53
id_0,07/07/2025 00:00:00,24.2
id_1,07/07/2025 00:00:00,21.69
id_2,07/07/2025 00:00:00,18.33
id_3,07/07/2025 00:00:00,16.52
id_0,07/08/2025 00:00:00,24.54
id_1,07/08/2025 00:00:00,21.25
id_2,07/08/2025 00:00:00,18.14
id_3,07/08/2025 00:00:00,16.24
id_0,07/09/2025 00:00:00,23.46
id_1,07/09/2025 00:00:00,21.29
id_2,07/09/2025 00:00:00,17.76
id_3,07/09/2025 00:00:00,16.5
id_0,07/10/2025 00:00:00,23.44
id_1,07/10/2025 00:00:00,20.85
id_2,07/10/2025 00:00:00,17.9
id_3,07/10/2025 00:00:00,16.56
id_0,07/11/2025 00:00:00,22.75
id_1,07/11/2025 00:00:00,21
id_2,07/11/2025 00:00:00,18.01
id_3,07/11/2025 00:00:00,16.82
id_0,07/14/2025 00:00:00,23.1
id_1,07/14/2025 00:00:00,21.52
id_2,07/14/2025 00:00:00,17.74
id_3,07/14/2025 00:00:00,16.53
id_0,07/15/2025 00:00:00,22.61
id_1,07/15/2025 00:00:00,21.28
id_2,07/15/2025 00:00:00,18.59
id_3,07/15/2025 00:00:00,16.39
id_0,07/16/2025 00:00:00,22.13
id_1,07/16/2025 00:00:00,20.08
id_2,07/16/2025 00:00:00,18.48
id_3,07/16/2025 00:00:00,16.43
id_0,07/17/2025 00:00:00,22.62
id_1,07/17/2025 00:00:00,20
id_2,07/17/2025 00:00:00,17.63
id_3,07/17/2025 00:00:00,15.94
id_0,07/18/2025 00:00:00,21.36
id_1,07/18/2025 00:00:00,19.44
id_2,07/18/2025 00:00:00,17.24
id_3,07/18/2025 00:00:00,16.18
id_0,07/21/2025 00:00:00,21.93
id_1,07/21/2025 00:00:00,19.54
id_2,07/21/2025 00:00:00,17.29
id_3,07/21/2025 00:00:00,16.05
id_0,07/22/2025 00:00:00,22.55
id_1,07/22/2025 00:00:00,20.61
id_2,07/22/2025 00:00:00,17.22
id_3,07/22/2025 00:00:00,15.85
id_0,07/23/2025 00:00:00,23.32
id_1,07/23/2025 00:00:00,20.88
id_2,07/23/2025 00:00:00,17.76
id_3,07/23/2025 00:00:00,15.84
id_0,07/24/2025 00:00:00,23.48
id_1,07/24/2025 00:00:00,21.16
id_2,07/24/2025 00:00:00,17.94
id_3,07/24/2025 00:00:00,15.79
id_0,07/25/2025 00:00:00,24.07
id_1,07/25/2025 00:00:00,21.35
id_2,07/25/2025 00:00:00,18.2
id_3,07/25/2025 00:00:00,15.9
id_0,07/28/2025 00:00:00,23.34
id_1,07/28/2025 00:00:00,20.73
id_2,07/28/2025 00:00:00,17.86
id_3,07/28/2025 00:00:00,15.86
id_0,07/29/2025 00:00:00,23.37
id_1,07/29/2025 00:00:00,21.07
id_2,07/29/2025 00:00:00,17.88
id_3,07/29/2025 00:00:00,15.92
id_0,07/30/2025 00:00:00,23.2
id_1,07/30/2025 00:00:00,21.53
id_2,07/30/2025 00:00:00,17.94
id_3,07/30/2025 00:00:00,15.98
id_0,07/31/2025 00:00:00,24.28
id_1,07/31/2025 00:00:00,21.87
id_2,07/31/2025 00:00:00,17.71
id_3,07/31/2025 00:00:00,15.69
id_0,08/01/2025 00:00:00,23.85
id_1,08/01/2025 00:00:00,22.07
id_2,08/01/2025 00:00:00,18.39
id_3,08/01/2025 00:00:00,15.65
id_0,08/04/2025 00:00:00,23.22
id_1,08/04/2025 00:00:00,21.98
id_2,08/04/2025 00:00:00,17.7
id_3,08/04/2025 00:00:00,15.63
id_0,08/05/2025 00:00:00,21.51
id_1,08/05/2025 00:00:00,21.87
id_2,08/05/2025 00:00:00,17.73
id_3,08/05/2025 00:00:00,15.72
id_0,08/06/2025 00:00:00,22.02
id_1,08/06/2025 00:00:00,21.58
id_2,08/06/2025 00:00:00,17.72
id_3,08/06/2025 00:00:00,15.56
id_0,08/07/2025 00:00:00,21.44
id_1,08/07/2025 00:00:00,21.45
id_2,08/07/2025 00:00:00,17.71
id_3,08/07/2025 00:00:00,15.52
id_0,08/08/2025 00:00:00,22.51
id_1,08/08/2025 00:00:00,22.08
id_2,08/08/2025 00:00:00,17.49
id_3,08/08/2025 00:00:00,15.29
id_0,08/11/2025 00:00:00,22.86
id_1,08/11/2025 00:00:00,21.3
id_2,08/11/2025 00:00:00,17.76
id_3,08/11/2025 00:00:00,14.89
id_0,08/12/2025 00:00:00,22.21
id_1,08/12/2025 00:00:00,21.36
id_2,08/12/2025 00:00:00,17.63
id_3,08/12/2025 00:00:00,15.04
id_0,08/13/2025 00:00:00,22.38
id_1,08/13/2025 00:00:00,22.13
id_2,08/13/2025 00:00:00,17.28
id_3,08/13/2025 00:00:00,14.96
id_0,08/14/2025 00:00:00,22.95
id_1,08/14/2025 00:00:00,21.65
id_2,08/14/2025 00:00:00,17.3
id_3,08/14/2025 00:00:00,14.91
id_0,08/15/2025 00:00:00,21.85
id_1,08/15/2025 00:00:00,21.16
id_2,08/15/2025 00:00:00,17.04
id_3,08/15/2025 00:00:00,14.88
id_0,08/18/2025 00:00:00,21.39
id_1,08/18/2025 00:00:00,20.74
id_2,08/18/2025 00:00:00,17.36
id_3,08/18/2025 00:00:00,14.94
id_0,08/19/2025 00:00:00,21.56
id_1,08/19/2025 00:00:00,21.44
id_2,08/19/2025 00:00:00,17.24
id_3,08/19/2025 00:00:00,14.8
id_0,08/20/2025 00:00:00,21.61
id_1,08/20/2025 00:00:00,22.52
id_2,08/20/2025 00:00:00,17.15
id_3,08/20/2025 00:00:00,14.71
id_0,08/21/2025 00:00:00,23.04
id_1,08/21/2025 00:00:00,22.96
id_2,08/21/2025 00:00:00,17
id_3,08/21/2025 00:00:00,14.59
id_0,08/22/2025 00:00:00,23.02
id_1,08/22/2025 00:00:00,22.9
id_2,08/22/2025 00:00:00,17.06
id_3,08/22/2025 00:00:00,15.13
id_0,08/25/2025 00:00:00,22.94
id_1,08/25/2025 00:00:00,23.24
id_2,08/25/2025 00:00:00,16.86
id_3,08/25/2025 00:00:00,15.17
id_0,08/26/2025 00:00:00,22.48
id_1,08/26/2025 00:00:00,23.35
id_2,08/26/2025 00:00:00,16.34
id_3,08/26/2025 00:00:00,15.6
id_0,08/27/2025 00:00:00,23.05
id_1,08/27/2025 00:00:00,23.44
id_2,08/27/2025 00:00:00,16.08
id_3,08/27/2025 00:00:00,15.51
id_0,08/28/2025 00:00:00,22.9
id_1,08/28/2025 00:00:00,23.62
