Id,DateOfPrice,Value
id_0,01/28/2025 00:00:00,12.2
id_1,01/28/2025 00:00:00,16.13
id_2,01/28/2025 00:00:00,10.87
id_3,01/28/2025 00:00:00,14.39
id_4,01/28/2025 00:00:00,15.57
id_5,01/28/2025 00:00:00,10.87
id_6,01/28/2025 00:00:00,12.09
id_7,01/28/2025 00:00:00,11.55
id_0,01/29/2025 00:00:00,12.3
id_1,01/29/2025 00:00:00,16.28
id_2,01/29/2025 00:00:00,10.89
id_3,01/29/2025 00:00:00,14.53
id_4,01/29/2025 00:00:00,15.63
id_5,01/29/2025 00:00:00,10.96
id_6,01/29/2025 00:00:00,12.26
id_7,01/29/2025 00:00:00,11.56
id_0,01/30/2025 00:00:00,12.26
id_1,01/30/2025 00:00:00,16.22
id_2,01/30/2025 00:00:00,10.87
id_3,01/30/2025 00:00:00,14.06
id_4,01/30/2025 00:00:00,16.07
id_5,01/30/2025 00:00:00,11.06
id_6,01/30/2025 00:00:00,12.05
id_7,01/30/2025 00:00:00,11.27
id_0,01/31/2025 00:00:00,12.54
id_1,01/31/2025 00:00:00,16.31
id_2,01/31/2025 00:00:00,11.07
id_3,01/31/2025 00:00:00,14.3
id_4,01/31/2025 00:00:00,16.48
id_5,01/31/2025 00:00:00,10.82
id_6,01/31/2025 00:00:00,11.77
id_7,01/31/2025 00:00:00,11.47
id_0,02/03/2025 00:00:00,12.42
id_1,02/03/2025 00:00:00,16.34
id_2,02/03/2025 00:00:00,10.44
id_3,02/03/2025 00:00:00,14.4
id_4,02/03/2025 00:00:00,16.74
id_5,02/03/2025 00:00:00,10.82
id_6,02/03/2025 00:00:00,11.17
id_7,02/03/2025 00:00:00,11.82
id_0,02/04/2025 00:00:00,12.5
id_1,02/04/2025 00:00:00,16.66
id_2,02/04/2025 00:00:00,10.79
id_3,02/04/2025 00:00:00,14.77
id_4,02/04/2025 00:00:00,16.81
id_5,02/04/2025 00:00:00,10.57
id_6,02/04/2025 00:00:00,11.1
id_7,02/04/2025 00:00:00,11.64
id_0,02/05/2025 00:00:00,12.49
id_1,02/05/2025 00:00:00,16.84
id_2,02/05/2025 00:00:00,10.44
id_3,02/05/2025 00:00:00,15.02
id_4,02/05/2025 00:00:00,16.98
id_5,02/05/2025 00:00:00,10.54
id_6,02/05/2025 00:00:00,11.09
id_7,02/05/2025 00:00:00,11.64
id_0,02/06/2025 00:00:00,12.29
id_1,02/06/2025 00:00:00,16.48
id_2,02/06/2025 00:00:00,10.31
id_3,02/06/2025 00:00:00,14.92
id_4,02/06/2025 00:00:00,17
id_5,02/06/2025 00:00:00,10.51
id_6,02/06/2025 00:00:00,11.39
id_7,02/06/2025 00:00:00,12.23
id_0,02/07/2025 00:00:00,12.32
id_1,02/07/2025 00:00:00,16.13
id_2,02/07/2025 00:00:00,10.36
id_3,02/07/2025 00:00:00,15.16
id_4,02/07/2025 00:00:00,17.25
id_5,02/07/2025 00:00:00,10.24
id_6,02/07/2025 00:00:00,11.25
id_7,02/07/2025 00:00:00,11.71
id_0,02/10/2025 00:00:00,12.3
id_1,02/10/2025 00:00:00,16.02
id_2,02/10/2025 00:00:00,10.2
id_3,02/10/2025 00:00:00,14.92
id_4,02/10/2025 00:00:00,17.18
id_5,02/10/2025 00:00:00,10.57
id_6,02/10/2025 00:00:00,11.46
id_7,02/10/2025 00:00:00,11.51
id_0,02/11/2025 00:00:00,12.38
id_1,02/11/2025 00:00:00,15.98
id_2,02/11/2025 00:00:00,10.11
id_3,02/11/2025 00:00:00,14.79
id_4,02/11/2025 00:00:00,17.47
id_5,02/11/2025 00:00:00,10.47
id_6,02/11/2025 00:00:00,12.01
id_7,02/11/2025 00:00:00,12.24
id_0,02/12/2025 00:00:00,12.41
id_1,02/12/2025 00:00:00,16.31
id_2,02/12/2025 00:00:00,10.06
id_3,02/12/2025 00:00:00,14.66
id_4,02/12/2025 00:00:00,17.92
id_5,02/12/2025 00:00:00,10.59
id_6,02/12/2025 00:00:00,12.11
id_7,02/12/2025 00:00:00,12.46
id_0,02/13/2025 00:00:00,12.52
id_1,02/13/2025 00:00:00,16.41
id_2,02/13/2025 00:00:00,10.12
id_3,02/13/2025 00:00:00,14.52
id_4,02/13/2025 00:00:00,17.76
id_5,02/13/2025 00:00:00,10.64
id_6,02/13/2025 00:00:00,12.08
id_7,02/13/2025 00:00:00,12.53
id_0,02/14/2025 00:00:00,12.48
id_1,02/14/2025 00:00:00,16.24
id_2,02/14/2025 00:00:00,10.03
id_3,02/14/2025 00:00:00,14.58
id_4,02/14/2025 00:00:00,17.94
id_5,02/14/2025 00:00:00,10.49
id_6,02/14/2025 00:00:00,11.97
id_7,02/14/2025 00:00:00,12.69
id_0,02/17/2025 00:00:00,12.54
id_1,02/17/2025 00:00:00,15.95
id_2,02/17/2025 00:00:00,9.82
id_3,02/17/2025 00:00:00,14.41
id_4,02/17/2025 00:00:00,18.05
id_5,02/17/2025 00:00:00,10.62
id_6,02/17/2025 00:00:00,11.6
id_7,02/17/2025 00:00:00,13.42
id_0,02/18/2025 00:00:00,12.32
id_1,02/18/2025 00:00:00,15.97
id_2,02/18/2025 00:00:00,9.63
id_3,02/18/2025 00:00:00,14.28
id_4,02/18/2025 00:00:00,18.24
id_5,02/18/2025 00:00:00,10.67
id_6,02/18/2025 00:00:00,11.55
id_7,02/18/2025 00:00:00,13.43
id_0,02/19/2025 00:00:00,12.39
id_1,02/19/2025 00:00:00,15.9
id_2,02/19/2025 00:00:00,9.78
id_3,02/19/2025 00:00:00,14.41
id_4,02/19/2025 00:00:00,18.94
id_5,02/19/2025 00:00:00,10.79
id_6,02/19/2025 00:00:00,11.43
id_7,02/19/2025 00:00:00,14.14
id_0,02/20/2025 00:00:00,12.44
id_1,02/20/2025 00:00:00,16.21
id_2,02/20/2025 00:00:00,9.84
id_3,02/20/2025 00:00:00,14.44
id_4,02/20/2025 00:00:00,18.91
id_5,02/20/2025 00:00:00,10.6
id_6,02/20/2025 00:00:00,11.64
id_7,02/20/2025 00:00:00,14.05
id_0,02/21/2025 00:00:00,12.51
id_1,02/21/2025 00:00:00,16.35
id_2,02/21/2025 00:00:00,9.99
id_3,02/21/2025 00:00:00,14.64
id_4,02/21/2025 00:00:00,18.63
id_5,02/21/2025 00:00:00,10.39
id_6,02/21/2025 00:00:00,11.54
id_7,02/21/2025 00:00:00,14.06
id_0,02/24/2025 00:00:00,12.42
id_1,02/24/2025 00:00:00,16.13
id_2,02/24/2025 00:00:00,9.77
id_3,02/24/2025 00:00:00,14.59
id_4,02/24/2025 00:00:00,18.62
id_5,02/24/2025 00:00:00,10.5
id_6,02/24/2025 00:00:00,11.34
id_7,02/24/2025 00:00:00,14.19
id_0,02/25/2025 00:00:00,12.63
id_1,02/25/2025 00:00:00,16.34
id_2,02/25/2025 00:00:00,9.73
id_3,02/25/2025 00:00:00,15
id_4,02/25/2025 00:00:00,18.7
id_5,02/25/2025 00:00:00,10.58
id_6,02/25/2025 00:00:00,11.42
id_7,02/25/2025 00:00:00,14.22
id_0,02/26/2025 00:00:00,12.74
id_1,02/26/2025 00:00:00,16.51
id_2,02/26/2025 00:00:00,9.84
id_3,02/26/2025 00:00:00,14.63
id_4,02/26/2025 00:00:00,18.65
id_5,02/26/2025 00:00:00,10.35
id_6,02/26/2025 00:00:00,11.29
id_7,02/26/2025 00:00:00,14.14
id_0,02/27/2025 00:00:00,12.69
id_1,02/27/2025 00:00:00,16.51
id_2,02/27/2025 00:00:00,9.62
id_3,02/27/2025 00:00:00,15.07
id_4,02/27/2025 00:00:00,18.64
id_5,02/27/2025 00:00:00,10.39
id_6,02/27/2025 00:00:00,11.44
id_7,02/27/2025 00:00:00,14.03
id_0,02/28/2025 00:00:00,12.72
id_1,02/28/2025 00:00:00,16.4
id_2,02/28/2025 00:00:00,9.65
id_3,02/28/2025 00:00:00,15.55
id_4,02/28/2025 00:00:00,18.93
id_5,02/28/2025 00:00:00,10.43
id_6,02/28/2025 00:00:00,11.58
id_7,02/28/2025 00:00:00,13.9
id_0,03/03/2025 00:00:00,12.79
id_1,03/03/2025 00:00:00,16.57
id_2,03/03/2025 00:00:00,9.99
id_3,03/03/2025 00:00:00,15.04
id_4,03/03/2025 00:00:00,18.92
id_5,03/03/2025 00:00:00,10.3
id_6,03/03/2025 00:00:00,11.7
id_7,03/03/2025 00:00:00,13.68
id_0,03/04/2025 00:00:00,12.79
id_1,03/04/2025 00:00:00,16.61
id_2,03/04/2025 00:00:00,10.34
id_3,03/04/2025 00:00:00,15.4
id_4,03/04/2025 00:00:00,19.17
id_5,03/04/2025 00:00:00,10.15
id_6,03/04/2025 00:00:00,11.38
id_7,03/04/2025 00:00:00,13.4
id_0,03/05/2025 00:00:00,12.73
id_1,03/05/2025 00:00:00,16.83
id_2,03/05/2025 00:00:00,9.92
id_3,03/05/2025 00:00:00,15.4
id_4,03/05/2025 00:00:00,19.21
id_5,03/05/2025 00:00:00,10.38
id_6,03/05/2025 00:00:00,11.69
id_7,03/05/2025 00:00:00,13.18
id_0,03/06/2025 00:00:00,12.63
id_1,03/06/2025 00:00:00,16.99
id_2,03/06/2025 00:00:00,9.81
id_3,03/06/2025 00:00:00,15.7
id_4,03/06/2025 00:00:00,19.26
id_5,03/06/2025 00:00:00,10.1
id_6,03/06/2025 00:00:00,12.13
id_7,03/06/2025 00:00:00,13.83
id_0,03/07/2025 00:00:00,12.63
id_1,03/07/2025 00:00:00,16.84
id_2,03/07/2025 00:00:00,9.61
id_3,03/07/2025 00:00:00,15.83
id_4,03/07/2025 00:00:00,19.62
id_5,03/07/2025 00:00:00,10.11
id_6,03/07/2025 00:00:00,12.41
id_7,03/07/2025 00:00:00,14.18
id_0,03/10/2025 00:00:00,12.56
id_1,03/10/2025 00:00:00,17.18
id_2,03/10/2025 00:00:00,9.5
id_3,03/10/2025 00:00:00,16.09
id_4,03/10/2025 00:00:00,20.11
id_5,03/10/2025 00:00:00,10.12
id_6,03/10/2025 00:00:00,12.41
id_7,03/10/2025 00:00:00,13.88
id_0,03/11/2025 00:00:00,12.57
id_1,03/11/2025 00:00:00,17.13
id_2,03/11/2025 00:00:00,9.38
id_3,03/11/2025 00:00:00,16.11
id_4,03/11/2025 00:00:00,20.3
id_5,03/11/2025 00:00:00,10.05
id_6,03/11/2025 00:00:00,12.51
id_7,03/11/2025 00:00:00,13.5
id_0,03/12/2025 00:00:00,12.68
id_1,03/12/2025 00:00:00,17.14
id_2,03/12/2025 00:00:00,9.4
id_3,03/12/2025 00:00:00,17.27
id_4,03/12/2025 00:00:00,20.36
id_5,03/12/2025 00:00:00,10.14
id_6,03/12/2025 00:00:00,12.11
id_7,03/12/2025 00:00:00,12.71
id_0,03/13/2025 00:00:00,12.64
id_1,03/13/2025 00:00:00,17.26
id_2,03/13/2025 00:00:00,9.58
id_3,03/13/2025 00:00:00,17.27
id_4,03/13/2025 00:00:00,20.37
id_5,03/13/2025 00:00:00,10.03
id_6,03/13/2025 00:00:00,11.89
id_7,03/13/2025 00:00:00,12.34
id_0,03/14/2025 00:00:00,12.61
id_1,03/14/2025 00:00:00,17.18
id_2,03/14/2025 00:00:00,9.88
id_3,03/14/2025 00:00:00,17.02
id_4,03/14/2025 00:00:00,19.67
id_5,03/14/2025 00:00:00,9.93
id_6,03/14/2025 00:00:00,11.6
id_7,03/14/2025 00:00:00,11.87
id_0,03/17/2025 00:00:00,12.72
id_1,03/17/2025 00:00:00,16.71
id_2,03/17/2025 00:00:00,10.05
id_3,03/17/2025 00:00:00,16.54
id_4,03/17/2025 00:00:00,19.66
id_5,03/17/2025 00:00:00,10.09
id_6,03/17/2025 00:00:00,11.33
id_7,03/17/2025 00:00:00,11.42
id_0,03/18/2025 00:00:00,12.7
id_1,03/18/2025 00:00:00,16.8
id_2,03/18/2025 00:00:00,10.27
id_3,03/18/2025 00:00:00,16.58
id_4,03/18/2025 00:00:00,18.89
id_5,03/18/2025 00:00:00,9.89
id_6,03/18/2025 00:00:00,11.17
id_7,03/18/2025 00:00:00,11.55
id_0,03/19/2025 00:00:00,12.73
id_1,03/19/2025 00:00:00,16.68
id_2,03/19/2025 00:00:00,10.38
id_3,03/19/2025 00:00:00,16.31
id_4,03/19/2025 00:00:00,19.1
id_5,03/19/2025 00:00:00,9.93
id_6,03/19/2025 00:00:00,10.98
id_7,03/19/2025 00:00:00,11.69
id_0,03/20/2025 00:00:00,12.87
id_1,03/20/2025 00:00:00,16.67
id_2,03/20/2025 00:00:00,10.4
id_3,03/20/2025 00:00:00,17.14
id_4,03/20/2025 00:00:00,18.73
id_5,03/20/2025 00:00:00,10.01
id_6,03/20/2025 00:00:00,11.26
id_7,03/20/2025 00:00:00,11.81
id_0,03/21/2025 00:00:00,12.79
id_1,03/21/2025 00:00:00,16.38
id_2,03/21/2025 00:00:00,10.13
id_3,03/21/2025 00:00:00,17.04
id_4,03/21/2025 00:00:00,18.84
id_5,03/21/2025 00:00:00,10.28
id_6,03/21/2025 00:00:00,11.26
id_7,03/21/2025 00:00:00,11.82
id_0,03/24/2025 00:00:00,12.81
id_1,03/24/2025 00:00:00,16.06
id_2,03/24/2025 00:00:00,10.2
id_3,03/24/2025 00:00:00,17.13
id_4,03/24/2025 00:00:00,18.65
id_5,03/24/2025 00:00:00,10.36
id_6,03/24/2025 00:00:00,11.4
id_7,03/24/2025 00:00:00,12.04
id_0,03/25/2025 00:00:00,12.87
id_1,03/25/2025 00:00:00,16.11
id_2,03/25/2025 00:00:00,10.11
id_3,03/25/2025 00:00:00,17.8
id_4,03/25/2025 00:00:00,18.79
id_5,03/25/2025 00:00:00,10.16
id_6,03/25/2025 00:00:00,11.27
id_7,03/25/2025 00:00:00,12.63
id_0,03/26/2025 00:00:00,12.98
id_1,03/26/2025 00:00:00,15.96
id_2,03/26/2025 00:00:00,10.18
id_3,03/26/2025 00:00:00,18.53
id_4,03/26/2025 00:00:00,18.83
id_5,03/26/2025 00:00:00,10.05
id_6,03/26/2025 00:00:00,11.25
id_7,03/26/2025 00:00:00,12.47
id_0,03/27/2025 00:00:00,13.15
id_1,03/27/2025 00:00:00,16.44
id_2,03/27/2025 00:00:00,10.29
id_3,03/27/2025 00:00:00,18.88
id_4,03/27/2025 00:00:00,19
id_5,03/27/2025 00:00:00,10.09
id_6,03/27/2025 00:00:00,11.1
id_7,03/27/2025 00:00:00,12.61
id_0,03/28/2025 00:00:00,13.14
id_1,03/28/2025 00:00:00,16.32
id_2,03/28/2025 00:00:00,10.32
id_3,03/28/2025 00:00:00,18.54
id_4,03/28/2025 00:00:00,18.86
id_5,03/28/2025 00:00:00,10.06
id_6,03/28/2025 00:00:00,11.04
id_7,03/28/2025 00:00:00,12.7
id_0,03/31/2025 00:00:00,13.08
id_1,03/31/2025 00:00:00,16.24
id_2,03/31/2025 00:00:00,9.99
id_3,03/31/2025 00:00:00,17.92
id_4,03/31/2025 00:00:00,18.75
id_5,03/31/2025 00:00:00,10.08
id_6,03/31/2025 00:00:00,11.34
id_7,03/31/2025 00:00:00,12.57
id_0,04/01/2025 00:00:00,13.08
id_1,04/01/2025 00:00:00,16.28
id_2,04/01/2025 00:00:00,9.91
id_3,04/01/2025 00:00:00,18.32
id_4,04/01/2025 00:00:00,18.85
id_5,04/01/2025 00:00:00,10.16
id_6,04/01/2025 00:00:00,11.54
id_7,04/01/2025 00:00:00,12.39
id_0,04/02/2025 00:00:00,13.04
id_1,04/02/2025 00:00:00,16.12
id_2,04/02/2025 00:00:00,9.44
id_3,04/02/2025 00:00:00,18.8
id_4,04/02/2025 00:00:00,18.96
id_5,04/02/2025 00:00:00,10.17
id_6,04/02/2025 00:00:00,11.42
id_7,04/02/2025 00:00:00,12.53
id_0,04/03/2025 00:00:00,12.97
id_1,04/03/2025 00:00:00,16.15
id_2,04/03/2025 00:00:00,9.21
id_3,04/03/2025 00:00:00,19.08
id_4,04/03/2025 00:00:00,19.34
id_5,04/03/2025 00:00:00,10.29
id_6,04/03/2025 00:00:00,11.62
id_7,04/03/2025 00:00:00,12.64
id_0,04/04/2025 00:00:00,13.05
id_1,04/04/2025 00:00:00,15.87
id_2,04/04/2025 00:00:00,9.3
id_3,04/04/2025 00:00:00,18.72
id_4,04/04/2025 00:00:00,19.36
id_5,04/04/2025 00:00:00,10.26
id_6,04/04/2025 00:00:00,11.46
id_7,04/04/2025 00:00:00,11.92
id_0,04/07/2025 00:00:00,13.09
id_1,04/07/2025 00:00:00,15.83
id_2,04/07/2025 00:00:00,9.25
id_3,04/07/2025 00:00:00,18.02
id_4,04/07/2025 00:00:00,19.36
id_5,04/07/2025 00:00:00,10.43
id_6,04/07/2025 00:00:00,11.54
id_7,04/07/2025 00:00:00,11.56
id_0,04/08/2025 00:00:00,13.08
id_1,04/08/2025 00:00:00,15.75
id_2,04/08/2025 00:00:00,9.21
id_3,04/08/2025 00:00:00,17.94
id_4,04/08/2025 00:00:00,19.09
id_5,04/08/2025 00:00:00,10.65
id_6,04/08/2025 00:00:00,11.39
id_7,04/08/2025 00:00:00,11.81
id_0,04/09/2025 00:00:00,13.11
id_1,04/09/2025 00:00:00,15.75
id_2,04/09/2025 00:00:00,9.28
id_3,04/09/2025 00:00:00,17.66
id_4,04/09/2025 00:00:00,19.4
id_5,04/09/2025 00:00:00,10.61
id_6,04/09/2025 00:00:00,11.39
id_7,04/09/2025 00:00:00,12.07
id_0,04/10/2025 00:00:00,13.02
id_1,04/10/2025 00:00:00,15.82
id_2,04/10/2025 00:00:00,9.08
id_3,04/10/2025 00:00:00,17.79
id_4,04/10/2025 00:00:00,19.16
id_5,04/10/2025 00:00:00,10.63
id_6,04/10/2025 00:00:00,11.47
id_7,04/10/2025 00:00:00,11.96
id_0,04/11/2025 00:00:00,13.02
id_1,04/11/2025 00:00:00,15.8
id_2,04/11/2025 00:00:00,9.26
id_3,04/11/2025 00:00:00,18.22
id_4,04/11/2025 00:00:00,19.21
id_5,04/11/2025 00:00:00,10.77
id_6,04/11/2025 00:00:00,11.38
id_7,04/11/2025 00:00:00,12.25
id_0,04/14/2025 00:00:00,13.18
id_1,04/14/2025 00:00:00,15.99
id_2,04/14/2025 00:00:00,9.21
id_3,04/14/2025 00:00:00,17.86
id_4,04/14/2025 00:00:00,19.32
id_5,04/14/2025 00:00:00,10.66
id_6,04/14/2025 00:00:00,11.32
id_7,04/14/2025 00:00:00,12.47
id_0,04/15/2025 00:00:00,13.12
id_1,04/15/2025 00:00:00,16.28
id_2,04/15/2025 00:00:00,9.22
id_3,04/15/2025 00:00:00,17.86
id_4,04/15/2025 00:00:00,19.72
id_5,04/15/2025 00:00:00,10.74
id_6,04/15/2025 00:00:00,11.61
id_7,04/15/2025 00:00:00,12.84
id_0,04/16/2025 00:00:00,13.14
id_1,04/16/2025 00:00:00,16.56
id_2,04/16/2025 00:00:00,9.07
id_3,04/16/2025 00:00:00,17.66
id_4,04/16/2025 00:00:00,19.37
id_5,04/16/2025 00:00:00,10.63
id_6,04/16/2025 00:00:00,11.92
id_7,04/16/2025 00:00:00,12.84
id_0,04/17/2025 00:00:00,13.08
id_1,04/17/2025 00:00:00,16.46
id_2,04/17/2025 00:00:00,8.98
id_3,04/17/2025 00:00:00,17.38
id_4,04/17/2025 00:00:00,19.73
id_5,04/17/2025 00:00:00,10.59
id_6,04/17/2025 00:00:00,11.74
id_7,04/17/2025 00:00:00,12.82
id_0,04/22/2025 00:00:00,13.2
id_1,04/22/2025 00:00:00,16.61
id_2,04/22/2025 00:00:00,9.32
id_3,04/22/2025 00:00:00,17.32
id_4,04/22/2025 00:00:00,19.55
id_5,04/22/2025 00:00:00,10.33
id_6,04/22/2025 00:00:00,11.46
id_7,04/22/2025 00:00:00,12.83
id_0,04/23/2025 00:00:00,13.32
id_1,04/23/2025 00:00:00,16.84
id_2,04/23/2025 00:00:00,9.28
id_3,04/23/2025 00:00:00,17.07
id_4,04/23/2025 00:00:00,19.63
id_5,04/23/2025 00:00:00,10.34
id_6,04/23/2025 00:00:00,11.49
id_7,04/23/2025 00:00:00,13.09
id_0,04/24/2025 00:00:00,13.25
id_1,04/24/2025 00:00:00,16.99
id_2,04/24/2025 00:00:00,9.07
id_3,04/24/2025 00:00:00,17.14
id_4,04/24/2025 00:00:00,19.78
id_5,04/24/2025 00:00:00,10.28
id_6,04/24/2025 00:00:00,11.39
id_7,04/24/2025 00:00:00,13.42
id_0,04/25/2025 00:00:00,13.25
id_1,04/25/2025 00:00:00,17.36
id_2,04/25/2025 00:00:00,9.12
id_3,04/25/2025 00:00:00,17.24
id_4,04/25/2025 00:00:00,19.71
id_5,04/25/2025 00:00:00,10.33
id_6,04/25/2025 00:00:00,11.36
id_7,04/25/2025 00:00:00,13.17
id_0,04/28/2025 00:00:00,13.3
id_1,04/28/2025 00:00:00,17.2
id_2,04/28/2025 00:00:00,8.88
id_3,04/28/2025 00:00:00,17.4
id_4,04/28/2025 00:00:00,19.83
id_5,04/28/2025 00:00:00,10.25
id_6,04/28/2025 00:00:00,11.87
id_7,04/28/2025 00:00:00,13.09
id_0,04/29/2025 00:00:00,13.27
id_1,04/29/2025 00:00:00,17.69
id_2,04/29/2025 00:00:00,9
id_3,04/29/2025 00:00:00,17.29
id_4,04/29/2025 00:00:00,19.33
id_5,04/29/2025 00:00:00,10.06
id_6,04/29/2025 00:00:00,11.73
id_7,04/29/2025 00:00:00,13.01
id_0,04/30/2025 00:00:00,13.18
id_1,04/30/2025 00:00:00,17.48
id_2,04/30/2025 00:00:00,8.99
id_3,04/30/2025 00:00:00,16.62
id_4,04/30/2025 00:00:00,19.49
id_5,04/30/2025 00:00:00,10.24
id_6,04/30/2025 00:00:00,11.26
id_7,04/30/2025 00:00:00,13.02
id_0,05/01/2025 00:00:00,13.28
id_1,05/01/2025 00:00:00,17.42
id_2,05/01/2025 00:00:00,9.19
id_3,05/01/2025 00:00:00,16.57
id_4,05/01/2025 00:00:00,19.54
id_5,05/01/2025 00:00:00,10.27
id_6,05/01/2025 00:00:00,11.69
id_7,05/01/2025 00:00:00,12.71
id_0,05/02/2025 00:00:00,13.55
id_1,05/02/2025 00:00:00,17.99
id_2,05/02/2025 00:00:00,9.29
id_3,05/02/2025 00:00:00,16.64
id_4,05/02/2025 00:00:00,19.84
id_5,05/02/2025 00:00:00,10.11
id_6,05/02/2025 00:00:00,11.74
id_7,05/02/2025 00:00:00,12.42
id_0,05/05/2025 00:00:00,13.63
id_1,05/05/2025 00:00:00,18.15
