Id,DateOfPrice,Value
id_3,01/31/2025 00:00:00,65.85
id_4,01/31/2025 00:00:00,74.31
id_5,01/31/2025 00:00:00,105.42
id_6,01/31/2025 00:00:00,73.78
id_7,01/31/2025 00:00:00,54.55
id_0,02/03/2025 00:00:00,81.63
id_1,02/03/2025 00:00:00,82.75
id_2,02/03/2025 00:00:00,105.76
id_3,02/03/2025 00:00:00,67.65
id_4,02/03/2025 00:00:00,73.51
id_5,02/03/2025 00:00:00,104.81
id_6,02/03/2025 00:00:00,73.98
id_7,02/03/2025 00:00:00,55.09
id_0,02/04/2025 00:00:00,81.56
id_1,02/04/2025 00:00:00,79.9
id_2,02/04/2025 00:00:00,104.91
id_3,02/04/2025 00:00:00,66.86
id_4,02/04/2025 00:00:00,72.45
id_5,02/04/2025 00:00:00,105.4
id_6,02/04/2025 00:00:00,73.47
id_7,02/04/2025 00:00:00,55.25
id_0,02/05/2025 00:00:00,82.22
id_1,02/05/2025 00:00:00,80.3
id_2,02/05/2025 00:00:00,105.72
id_3,02/05/2025 00:00:00,68.21
id_4,02/05/2025 00:00:00,70.24
id_5,02/05/2025 00:00:00,105.72
id_6,02/05/2025 00:00:00,72.79
id_7,02/05/2025 00:00:00,53.69
id_0,02/06/2025 00:00:00,81.31
id_1,02/06/2025 00:00:00,81.32
id_2,02/06/2025 00:00:00,107.34
id_3,02/06/2025 00:00:00,69.17
id_4,02/06/2025 00:00:00,69
id_5,02/06/2025 00:00:00,107.18
id_6,02/06/2025 00:00:00,72.89
id_7,02/06/2025 00:00:00,53.29
id_0,02/07/2025 00:00:00,81.64
id_1,02/07/2025 00:00:00,78.83
id_2,02/07/2025 00:00:00,106.37
id_3,02/07/2025 00:00:00,70.01
id_4,02/07/2025 00:00:00,69.79
id_5,02/07/2025 00:00:00,108.06
id_6,02/07/2025 00:00:00,72.84
id_7,02/07/2025 00:00:00,52.7
id_0,02/10/2025 00:00:00,81.99
id_1,02/10/2025 00:00:00,77.47
id_2,02/10/2025 00:00:00,108.99
id_3,02/10/2025 00:00:00,71.32
id_4,02/10/2025 00:00:00,71.49
id_5,02/10/2025 00:00:00,108.54
id_6,02/10/2025 00:00:00,72.3
id_7,02/10/2025 00:00:00,52.92
id_0,02/11/2025 00:00:00,81.04
id_1,02/11/2025 00:00:00,76.2
id_2,02/11/2025 00:00:00,108.73
id_3,02/11/2025 00:00:00,70.11
id_4,02/11/2025 00:00:00,73.03
id_5,02/11/2025 00:00:00,106.99
id_6,02/11/2025 00:00:00,71.54
id_7,02/11/2025 00:00:00,53.64
id_0,02/12/2025 00:00:00,79.63
id_1,02/12/2025 00:00:00,74.95
id_2,02/12/2025 00:00:00,107.84
id_3,02/12/2025 00:00:00,70.04
id_4,02/12/2025 00:00:00,71.53
id_5,02/12/2025 00:00:00,106.59
id_6,02/12/2025 00:00:00,72.85
id_7,02/12/2025 00:00:00,52.94
id_0,02/13/2025 00:00:00,79.53
id_1,02/13/2025 00:00:00,76.55
id_2,02/13/2025 00:00:00,107.27
id_3,02/13/2025 00:00:00,71.03
id_4,02/13/2025 00:00:00,69.01
id_5,02/13/2025 00:00:00,107.55
id_6,02/13/2025 00:00:00,73.08
id_7,02/13/2025 00:00:00,54.01
id_0,02/14/2025 00:00:00,77.7
id_1,02/14/2025 00:00:00,75.8
id_2,02/14/2025 00:00:00,106.15
id_3,02/14/2025 00:00:00,70.69
id_4,02/14/2025 00:00:00,70.11
id_5,02/14/2025 00:00:00,109.57
id_6,02/14/2025 00:00:00,73.09
id_7,02/14/2025 00:00:00,56.34
id_0,02/17/2025 00:00:00,76.38
id_1,02/17/2025 00:00:00,73.12
id_2,02/17/2025 00:00:00,105.8
id_3,02/17/2025 00:00:00,72.22
id_4,02/17/2025 00:00:00,71.55
id_5,02/17/2025 00:00:00,109.85
id_6,02/17/2025 00:00:00,72.44
id_7,02/17/2025 00:00:00,58.55
id_0,02/18/2025 00:00:00,76.45
id_1,02/18/2025 00:00:00,73.59
id_2,02/18/2025 00:00:00,107.38
id_3,02/18/2025 00:00:00,73.24
id_4,02/18/2025 00:00:00,70.24
id_5,02/18/2025 00:00:00,108.3
id_6,02/18/2025 00:00:00,72.96
id_7,02/18/2025 00:00:00,60.46
id_0,02/19/2025 00:00:00,76.96
id_1,02/19/2025 00:00:00,75.39
id_2,02/19/2025 00:00:00,109.28
id_3,02/19/2025 00:00:00,73.86
id_4,02/19/2025 00:00:00,69.98
id_5,02/19/2025 00:00:00,108.79
id_6,02/19/2025 00:00:00,71.78
id_7,02/19/2025 00:00:00,60.11
id_0,02/20/2025 00:00:00,76.88
id_1,02/20/2025 00:00:00,73.79
id_2,02/20/2025 00:00:00,108.76
id_3,02/20/2025 00:00:00,74.43
id_4,02/20/2025 00:00:00,68.57
id_5,02/20/2025 00:00:00,109.88
id_6,02/20/2025 00:00:00,72.64
id_7,02/20/2025 00:00:00,58.88
id_0,02/21/2025 00:00:00,75.21
id_1,02/21/2025 00:00:00,73.17
id_2,02/21/2025 00:00:00,108.29
id_3,02/21/2025 00:00:00,73.26
id_4,02/21/2025 00:00:00,68.13
id_5,02/21/2025 00:00:00,110.62
id_6,02/21/2025 00:00:00,72.8
id_7,02/21/2025 00:00:00,57.96
id_0,02/24/2025 00:00:00,76.13
id_1,02/24/2025 00:00:00,74.89
id_2,02/24/2025 00:00:00,108.93
id_3,02/24/2025 00:00:00,76
id_4,02/24/2025 00:00:00,68.12
id_5,02/24/2025 00:00:00,109.82
id_6,02/24/2025 00:00:00,72.56
id_7,02/24/2025 00:00:00,57.53
id_0,02/25/2025 00:00:00,76.32
id_1,02/25/2025 00:00:00,76.47
id_2,02/25/2025 00:00:00,109.04
id_3,02/25/2025 00:00:00,75.81
id_4,02/25/2025 00:00:00,68.14
id_5,02/25/2025 00:00:00,107.29
id_6,02/25/2025 00:00:00,73.3
id_7,02/25/2025 00:00:00,60.09
id_0,02/26/2025 00:00:00,77.09
id_1,02/26/2025 00:00:00,77.61
id_2,02/26/2025 00:00:00,109.73
id_3,02/26/2025 00:00:00,75.44
id_4,02/26/2025 00:00:00,66.3
id_5,02/26/2025 00:00:00,108.47
id_6,02/26/2025 00:00:00,73.48
id_7,02/26/2025 00:00:00,59.15
id_0,02/27/2025 00:00:00,76.66
id_1,02/27/2025 00:00:00,79.35
id_2,02/27/2025 00:00:00,110.02
id_3,02/27/2025 00:00:00,76.89
id_4,02/27/2025 00:00:00,67.39
id_5,02/27/2025 00:00:00,107.53
id_6,02/27/2025 00:00:00,73.47
id_7,02/27/2025 00:00:00,58.5
id_0,02/28/2025 00:00:00,76.28
id_1,02/28/2025 00:00:00,80.4
id_2,02/28/2025 00:00:00,109.79
id_3,02/28/2025 00:00:00,75.7
id_4,02/28/2025 00:00:00,67.27
id_5,02/28/2025 00:00:00,107.85
id_6,02/28/2025 00:00:00,73.33
id_7,02/28/2025 00:00:00,57.87
id_0,03/03/2025 00:00:00,77.01
id_1,03/03/2025 00:00:00,81.15
id_2,03/03/2025 00:00:00,110.43
id_3,03/03/2025 00:00:00,75.64
id_4,03/03/2025 00:00:00,68.22
id_5,03/03/2025 00:00:00,107.62
id_6,03/03/2025 00:00:00,72.25
id_7,03/03/2025 00:00:00,57.44
id_0,03/04/2025 00:00:00,77.22
id_1,03/04/2025 00:00:00,80.45
id_2,03/04/2025 00:00:00,111.75
id_3,03/04/2025 00:00:00,77.25
id_4,03/04/2025 00:00:00,69.82
id_5,03/04/2025 00:00:00,105.15
id_6,03/04/2025 00:00:00,71.85
id_7,03/04/2025 00:00:00,58.65
id_0,03/05/2025 00:00:00,78.91
id_1,03/05/2025 00:00:00,84.06
id_2,03/05/2025 00:00:00,113.88
id_3,03/05/2025 00:00:00,78.3
id_4,03/05/2025 00:00:00,66.74
id_5,03/05/2025 00:00:00,103.91
id_6,03/05/2025 00:00:00,71.49
id_7,03/05/2025 00:00:00,56.58
id_0,03/06/2025 00:00:00,79.76
id_1,03/06/2025 00:00:00,83.47
id_2,03/06/2025 00:00:00,115.16
id_3,03/06/2025 00:00:00,76.86
id_4,03/06/2025 00:00:00,65.3
id_5,03/06/2025 00:00:00,103.42
id_6,03/06/2025 00:00:00,71.06
id_7,03/06/2025 00:00:00,57.65
id_0,03/07/2025 00:00:00,79.3
id_1,03/07/2025 00:00:00,85.76
id_2,03/07/2025 00:00:00,116.16
id_3,03/07/2025 00:00:00,78.58
id_4,03/07/2025 00:00:00,69.11
id_5,03/07/2025 00:00:00,101.75
id_6,03/07/2025 00:00:00,70.68
id_7,03/07/2025 00:00:00,57.61
id_0,03/10/2025 00:00:00,79.54
id_1,03/10/2025 00:00:00,89.56
id_2,03/10/2025 00:00:00,117.19
id_3,03/10/2025 00:00:00,80.6
id_4,03/10/2025 00:00:00,69.54
id_5,03/10/2025 00:00:00,100.61
id_6,03/10/2025 00:00:00,71.21
id_7,03/10/2025 00:00:00,56.17
id_0,03/11/2025 00:00:00,80.52
id_1,03/11/2025 00:00:00,91.14
id_2,03/11/2025 00:00:00,116.36
id_3,03/11/2025 00:00:00,81.94
id_4,03/11/2025 00:00:00,70.15
id_5,03/11/2025 00:00:00,100.48
id_6,03/11/2025 00:00:00,71.17
id_7,03/11/2025 00:00:00,57.44
id_0,03/12/2025 00:00:00,81.38
id_1,03/12/2025 00:00:00,93.17
id_2,03/12/2025 00:00:00,116.42
id_3,03/12/2025 00:00:00,84.7
id_4,03/12/2025 00:00:00,71.98
id_5,03/12/2025 00:00:00,99.07
id_6,03/12/2025 00:00:00,71.2
id_7,03/12/2025 00:00:00,58.44
id_0,03/13/2025 00:00:00,80.02
id_1,03/13/2025 00:00:00,90.24
id_2,03/13/2025 00:00:00,113.81
id_3,03/13/2025 00:00:00,82.54
id_4,03/13/2025 00:00:00,73.6
id_5,03/13/2025 00:00:00,99.92
id_6,03/13/2025 00:00:00,71.95
id_7,03/13/2025 00:00:00,59.65
id_0,03/14/2025 00:00:00,81.08
id_1,03/14/2025 00:00:00,89
id_2,03/14/2025 00:00:00,115.11
id_3,03/14/2025 00:00:00,83.67
id_4,03/14/2025 00:00:00,73.58
id_5,03/14/2025 00:00:00,98.25
id_6,03/14/2025 00:00:00,72.35
id_7,03/14/2025 00:00:00,59.53
id_0,03/17/2025 00:00:00,81.13
id_1,03/17/2025 00:00:00,85.1
id_2,03/17/2025 00:00:00,115.66
id_3,03/17/2025 00:00:00,81.58
id_4,03/17/2025 00:00:00,75.57
id_5,03/17/2025 00:00:00,98.29
id_6,03/17/2025 00:00:00,73.36
id_7,03/17/2025 00:00:00,58.89
id_0,03/18/2025 00:00:00,81.82
id_1,03/18/2025 00:00:00,85.17
id_2,03/18/2025 00:00:00,115.7
id_3,03/18/2025 00:00:00,83.48
id_4,03/18/2025 00:00:00,75.4
id_5,03/18/2025 00:00:00,97.14
id_6,03/18/2025 00:00:00,73.8
id_7,03/18/2025 00:00:00,59.09
id_0,03/19/2025 00:00:00,80.99
id_1,03/19/2025 00:00:00,83.1
id_2,03/19/2025 00:00:00,115.23
id_3,03/19/2025 00:00:00,81.76
id_4,03/19/2025 00:00:00,74.39
id_5,03/19/2025 00:00:00,96.35
id_6,03/19/2025 00:00:00,73.92
id_7,03/19/2025 00:00:00,59.87
id_0,03/20/2025 00:00:00,81.99
id_1,03/20/2025 00:00:00,83.89
id_2,03/20/2025 00:00:00,115.65
id_3,03/20/2025 00:00:00,82.01
id_4,03/20/2025 00:00:00,76.31
id_5,03/20/2025 00:00:00,96.01
id_6,03/20/2025 00:00:00,73.73
id_7,03/20/2025 00:00:00,59.51
id_0,03/21/2025 00:00:00,82.21
id_1,03/21/2025 00:00:00,85.28
id_2,03/21/2025 00:00:00,115.29
id_3,03/21/2025 00:00:00,82.71
id_4,03/21/2025 00:00:00,77.86
id_5,03/21/2025 00:00:00,96.31
id_6,03/21/2025 00:00:00,72.51
id_7,03/21/2025 00:00:00,59.08
id_0,03/24/2025 00:00:00,83.85
id_1,03/24/2025 00:00:00,87.31
id_2,03/24/2025 00:00:00,115.47
id_3,03/24/2025 00:00:00,83.29
id_4,03/24/2025 00:00:00,77.5
id_5,03/24/2025 00:00:00,96.74
id_6,03/24/2025 00:00:00,72.56
id_7,03/24/2025 00:00:00,59.23
id_0,03/25/2025 00:00:00,84.12
id_1,03/25/2025 00:00:00,86.49
id_2,03/25/2025 00:00:00,114.1
id_3,03/25/2025 00:00:00,81.94
id_4,03/25/2025 00:00:00,77.25
id_5,03/25/2025 00:00:00,95.02
id_6,03/25/2025 00:00:00,73.44
id_7,03/25/2025 00:00:00,58.7
id_0,03/26/2025 00:00:00,83.69
id_1,03/26/2025 00:00:00,86.44
id_2,03/26/2025 00:00:00,115.89
id_3,03/26/2025 00:00:00,82.32
id_4,03/26/2025 00:00:00,77.15
id_5,03/26/2025 00:00:00,95.06
id_6,03/26/2025 00:00:00,73.19
id_7,03/26/2025 00:00:00,58.54
id_0,03/27/2025 00:00:00,84.22
id_1,03/27/2025 00:00:00,87.7
id_2,03/27/2025 00:00:00,116.31
id_3,03/27/2025 00:00:00,83.4
id_4,03/27/2025 00:00:00,78.15
id_5,03/27/2025 00:00:00,94.01
id_6,03/27/2025 00:00:00,73.08
id_7,03/27/2025 00:00:00,60.07
id_0,03/28/2025 00:00:00,83.55
id_1,03/28/2025 00:00:00,87.53
id_2,03/28/2025 00:00:00,116.72
id_3,03/28/2025 00:00:00,83.37
id_4,03/28/2025 00:00:00,81.23
id_5,03/28/2025 00:00:00,92.42
id_6,03/28/2025 00:00:00,72.77
id_7,03/28/2025 00:00:00,60.9
id_0,03/31/2025 00:00:00,82.89
id_1,03/31/2025 00:00:00,87.07
id_2,03/31/2025 00:00:00,116.29
id_3,03/31/2025 00:00:00,82.74
id_4,03/31/2025 00:00:00,80.71
id_5,03/31/2025 00:00:00,92.75
id_6,03/31/2025 00:00:00,73.9
id_7,03/31/2025 00:00:00,62.22
id_0,04/01/2025 00:00:00,83.77
id_1,04/01/2025 00:00:00,87.3
id_2,04/01/2025 00:00:00,115.91
id_3,04/01/2025 00:00:00,86
id_4,04/01/2025 00:00:00,79.98
id_5,04/01/2025 00:00:00,91.18
id_6,04/01/2025 00:00:00,74.21
id_7,04/01/2025 00:00:00,60.52
id_0,04/02/2025 00:00:00,84.15
id_1,04/02/2025 00:00:00,90.07
id_2,04/02/2025 00:00:00,117.75
id_3,04/02/2025 00:00:00,84.86
id_4,04/02/2025 00:00:00,83.35
id_5,04/02/2025 00:00:00,90.04
id_6,04/02/2025 00:00:00,74.62
id_7,04/02/2025 00:00:00,61.78
id_0,04/03/2025 00:00:00,82.98
id_1,04/03/2025 00:00:00,90.2
id_2,04/03/2025 00:00:00,119.11
id_3,04/03/2025 00:00:00,84.12
id_4,04/03/2025 00:00:00,85.52
id_5,04/03/2025 00:00:00,91.46
id_6,04/03/2025 00:00:00,75.55
id_7,04/03/2025 00:00:00,61.1
id_0,04/04/2025 00:00:00,80.56
id_1,04/04/2025 00:00:00,88.2
id_2,04/04/2025 00:00:00,119.22
id_3,04/04/2025 00:00:00,84.31
id_4,04/04/2025 00:00:00,87.96
id_5,04/04/2025 00:00:00,92.3
id_6,04/04/2025 00:00:00,76.64
id_7,04/04/2025 00:00:00,63.09
id_0,04/07/2025 00:00:00,80.6
id_1,04/07/2025 00:00:00,90.72
id_2,04/07/2025 00:00:00,120.61
id_3,04/07/2025 00:00:00,84.66
id_4,04/07/2025 00:00:00,86.77
id_5,04/07/2025 00:00:00,91.01
id_6,04/07/2025 00:00:00,77.69
id_7,04/07/2025 00:00:00,60.99
id_0,04/08/2025 00:00:00,81.02
id_1,04/08/2025 00:00:00,90.19
id_2,04/08/2025 00:00:00,121.18
id_3,04/08/2025 00:00:00,85.66
id_4,04/08/2025 00:00:00,87.26
id_5,04/08/2025 00:00:00,90.17
id_6,04/08/2025 00:00:00,77.98
id_7,04/08/2025 00:00:00,59.63
id_0,04/09/2025 00:00:00,81.66
id_1,04/09/2025 00:00:00,88.86
id_2,04/09/2025 00:00:00,121.36
id_3,04/09/2025 00:00:00,84.8
id_4,04/09/2025 00:00:00,84.97
id_5,04/09/2025 00:00:00,90.76
id_6,04/09/2025 00:00:00,78.49
id_7,04/09/2025 00:00:00,59
id_0,04/10/2025 00:00:00,83.22
id_1,04/10/2025 00:00:00,90.51
id_2,04/10/2025 00:00:00,123.31
id_3,04/10/2025 00:00:00,85.24
id_4,04/10/2025 00:00:00,87.65
id_5,04/10/2025 00:00:00,90.38
id_6,04/10/2025 00:00:00,77.89
id_7,04/10/2025 00:00:00,58.67
id_0,04/11/2025 00:00:00,83.25
id_1,04/11/2025 00:00:00,92.38
id_2,04/11/2025 00:00:00,123.25
id_3,04/11/2025 00:00:00,85.94
id_4,04/11/2025 00:00:00,88.35
id_5,04/11/2025 00:00:00,89.36
id_6,04/11/2025 00:00:00,76.94
id_7,04/11/2025 00:00:00,59.12
id_0,04/14/2025 00:00:00,83.04
id_1,04/14/2025 00:00:00,88.52
id_2,04/14/2025 00:00:00,123.82
id_3,04/14/2025 00:00:00,85.3
id_4,04/14/2025 00:00:00,87.46
id_5,04/14/2025 00:00:00,90.86
id_6,04/14/2025 00:00:00,77.24
id_7,04/14/2025 00:00:00,58.99
id_0,04/15/2025 00:00:00,83.09
id_1,04/15/2025 00:00:00,88.16
id_2,04/15/2025 00:00:00,121.93
id_3,04/15/2025 00:00:00,85.8
id_4,04/15/2025 00:00:00,85.69
id_5,04/15/2025 00:00:00,90.33
id_6,04/15/2025 00:00:00,77.19
id_7,04/15/2025 00:00:00,58.7
id_0,04/16/2025 00:00:00,83.5
id_1,04/16/2025 00:00:00,86.86
id_2,04/16/2025 00:00:00,122.55
id_3,04/16/2025 00:00:00,85.23
id_4,04/16/2025 00:00:00,87.06
id_5,04/16/2025 00:00:00,89.41
id_6,04/16/2025 00:00:00,76.59
id_7,04/16/2025 00:00:00,59.08
id_0,04/17/2025 00:00:00,83.91
id_1,04/17/2025 00:00:00,89.02
id_2,04/17/2025 00:00:00,124.22
id_3,04/17/2025 00:00:00,86.77
id_4,04/17/2025 00:00:00,89.62
id_5,04/17/2025 00:00:00,90.17
id_6,04/17/2025 00:00:00,76.72
id_7,04/17/2025 00:00:00,58.09
id_0,04/22/2025 00:00:00,84.2
id_1,04/22/2025 00:00:00,89.02
id_2,04/22/2025 00:00:00,124.54
id_3,04/22/2025 00:00:00,87.07
id_4,04/22/2025 00:00:00,89.1
id_5,04/22/2025 00:00:00,89.31
id_6,04/22/2025 00:00:00,76.54
id_7,04/22/2025 00:00:00,57.14
id_0,04/23/2025 00:00:00,83.35
id_1,04/23/2025 00:00:00,88.93
id_2,04/23/2025 00:00:00,124.78
id_3,04/23/2025 00:00:00,87.85
id_4,04/23/2025 00:00:00,90.43
id_5,04/23/2025 00:00:00,89.87
id_6,04/23/2025 00:00:00,77.75
id_7,04/23/2025 00:00:00,58.22
id_0,04/24/2025 00:00:00,81.73
id_1,04/24/2025 00:00:00,87.3
id_2,04/24/2025 00:00:00,124.24
id_3,04/24/2025 00:00:00,90.16
id_4,04/24/2025 00:00:00,92.73
id_5,04/24/2025 00:00:00,90.16
id_6,04/24/2025 00:00:00,78.31
id_7,04/24/2025 00:00:00,58.33
id_0,04/25/2025 00:00:00,83.12
id_1,04/25/2025 00:00:00,90.22
id_2,04/25/2025 00:00:00,123.52
id_3,04/25/2025 00:00:00,90.07
id_4,04/25/2025 00:00:00,94.24
id_5,04/25/2025 00:00:00,88.5
id_6,04/25/2025 00:00:00,78.19
id_7,04/25/2025 00:00:00,58.87
id_0,04/28/2025 00:00:00,83.06
id_1,04/28/2025 00:00:00,92.05
id_2,04/28/2025 00:00:00,125.73
id_3,04/28/2025 00:00:00,90.95
id_4,04/28/2025 00:00:00,92.61
id_5,04/28/2025 00:00:00,88.82
id_6,04/28/2025 00:00:00,77.64
id_7,04/28/2025 00:00:00,55.87
id_0,04/29/2025 00:00:00,83.17
id_1,04/29/2025 00:00:00,91.1
id_2,04/29/2025 00:00:00,123.81
id_3,04/29/2025 00:00:00,91.01
id_4,04/29/2025 00:00:00,94.92
id_5,04/29/2025 00:00:00,88.37
id_6,04/29/2025 00:00:00,77.48
id_7,04/29/2025 00:00:00,56.42
id_0,04/30/2025 00:00:00,84.27
id_1,04/30/2025 00:00:00,91.95
id_2,04/30/2025 00:00:00,124.2
id_3,04/30/2025 00:00:00,93.01
id_4,04/30/2025 00:00:00,95.87
id_5,04/30/2025 00:00:00,89.78
id_6,04/30/2025 00:00:00,78.15
id_7,04/30/2025 00:00:00,54.44
id_0,05/01/2025 00:00:00,86.37
id_1,05/01/2025 00:00:00,93.54
id_2,05/01/2025 00:00:00,125.25
id_3,05/01/2025 00:00:00,95.5
id_4,05/01/2025 00:00:00,94.63
id_5,05/01/2025 00:00:00,88.05
id_6,05/01/2025 00:00:00,78.37
id_7,05/01/2025 00:00:00,52.92
id_0,05/02/2025 00:00:00,84.99
id_1,05/02/2025 00:00:00,92.02
id_2,05/02/2025 00:00:00,123.28
id_3,05/02/2025 00:00:00,94.18
id_4,05/02/2025 00:00:00,90.67
id_5,05/02/2025 00:00:00,87.27
id_6,05/02/2025 00:00:00,80.29
id_7,05/02/2025 00:00:00,53.33
id_0,05/05/2025 00:00:00,84.79
id_1,05/05/2025 00:00:00,88.9
